@timestamp,@message
2019-11-22 10:57:20.336,"JOB_ID 6431574420237-472219, RequestId: a6a5c794-7888-4c07-8148-1f1e774db314
"
2019-11-22 10:57:20.337,"REPORT RequestId: a6a5c794-7888-4c07-8148-1f1e774db314	Duration: 1319.45 ms	Billed Duration: 1400 ms	Memory Size: 128 MB	Max Memory Used: 73 MB	Init Duration: 185.24 ms	
"
2019-11-22 10:57:20.855,"JOB_ID 9651574420239-6982994, RequestId: cc839f94-f27a-4cf5-a73f-00aa41f08c5c
"
2019-11-22 10:57:20.857,"REPORT RequestId: cc839f94-f27a-4cf5-a73f-00aa41f08c5c	Duration: 252.48 ms	Billed Duration: 300 ms	Memory Size: 128 MB	Max Memory Used: 74 MB	
"
2019-11-22 10:57:21.917,"JOB_ID 3381574420240-7642956, RequestId: ef78bee4-727d-42fd-9a4b-0b8f8add0823
"
2019-11-22 10:57:21.974,"REPORT RequestId: ef78bee4-727d-42fd-9a4b-0b8f8add0823	Duration: 280.48 ms	Billed Duration: 300 ms	Memory Size: 128 MB	Max Memory Used: 74 MB	
"
2019-11-22 10:57:22.402,"JOB_ID 8601574420239-7686083, RequestId: fcbc0fc5-4ca1-44c9-b37a-92273047ed8f
"
2019-11-22 10:57:22.479,"REPORT RequestId: fcbc0fc5-4ca1-44c9-b37a-92273047ed8f	Duration: 1384.67 ms	Billed Duration: 1400 ms	Memory Size: 128 MB	Max Memory Used: 74 MB	Init Duration: 186.95 ms	
"
2019-11-22 10:57:23.621,"JOB_ID 5621574420242-4558384, RequestId: 0662429b-8a2b-4db7-bc47-56894622941e
"
2019-11-22 10:57:23.659,"REPORT RequestId: 0662429b-8a2b-4db7-bc47-56894622941e	Duration: 250.62 ms	Billed Duration: 300 ms	Memory Size: 128 MB	Max Memory Used: 74 MB	
"
2019-11-22 10:57:24.681,"JOB_ID 8131574420243-499627, RequestId: 4d324cd2-9538-4cb2-af28-3914592d92e3
"
2019-11-22 10:57:24.682,"REPORT RequestId: 4d324cd2-9538-4cb2-af28-3914592d92e3	Duration: 249.57 ms	Billed Duration: 300 ms	Memory Size: 128 MB	Max Memory Used: 74 MB	
"
2019-11-22 10:57:25.108,"JOB_ID 5281574420243-9982822, RequestId: 365cf475-0272-41bf-ad21-cf810e28bc6f
"
2019-11-22 10:57:25.110,"REPORT RequestId: 365cf475-0272-41bf-ad21-cf810e28bc6f	Duration: 243.16 ms	Billed Duration: 300 ms	Memory Size: 128 MB	Max Memory Used: 74 MB	
"
2019-11-22 10:57:26.859,"JOB_ID 8041574420245-5458062, RequestId: cccd10d4-32a5-41b3-a899-f8804b7fddb8
"
2019-11-22 10:57:26.859,"REPORT RequestId: cccd10d4-32a5-41b3-a899-f8804b7fddb8	Duration: 241.01 ms	Billed Duration: 300 ms	Memory Size: 128 MB	Max Memory Used: 74 MB	
"
2019-11-22 10:57:26.916,"JOB_ID 6821574420244-619134, RequestId: ea22a8e2-8ed3-4896-84c7-d3c0c3cfb00c
"
2019-11-22 10:57:26.917,"REPORT RequestId: ea22a8e2-8ed3-4896-84c7-d3c0c3cfb00c	Duration: 256.62 ms	Billed Duration: 300 ms	Memory Size: 128 MB	Max Memory Used: 74 MB	
"
2019-11-22 10:57:27.614,"JOB_ID 4731574420246-2727294, RequestId: 7ddf8a2e-e6d7-4de8-8546-7da748eca92c
"
2019-11-22 10:57:27.621,"JOB_ID 8941574420245-419173, RequestId: 2e5545b5-4bb3-463a-88c8-4145d28ac4e2
"
2019-11-22 10:57:27.622,"REPORT RequestId: 2e5545b5-4bb3-463a-88c8-4145d28ac4e2	Duration: 243.65 ms	Billed Duration: 300 ms	Memory Size: 128 MB	Max Memory Used: 74 MB	
"
2019-11-22 10:57:27.654,"REPORT RequestId: 7ddf8a2e-e6d7-4de8-8546-7da748eca92c	Duration: 261.28 ms	Billed Duration: 300 ms	Memory Size: 128 MB	Max Memory Used: 74 MB	
"
2019-11-22 10:57:28.834,"JOB_ID 8131574420246-2131634, RequestId: 1a396bf5-4f50-486a-b30c-e7e77dcf3271
"
2019-11-22 10:57:28.834,"REPORT RequestId: 1a396bf5-4f50-486a-b30c-e7e77dcf3271	Duration: 244.40 ms	Billed Duration: 300 ms	Memory Size: 128 MB	Max Memory Used: 74 MB	
"
2019-11-22 10:57:29.019,"JOB_ID 3361574420247-8515973, RequestId: 1cacc02e-cf2d-47e7-b1df-a977c51074e2
"
2019-11-22 10:57:29.021,"REPORT RequestId: 1cacc02e-cf2d-47e7-b1df-a977c51074e2	Duration: 263.19 ms	Billed Duration: 300 ms	Memory Size: 128 MB	Max Memory Used: 74 MB	
"
2019-11-22 10:57:30.959,"JOB_ID 4591574420249-7469678, RequestId: 7d203b0b-db31-43c5-a031-dabe4c20b234
"
2019-11-22 10:57:30.959,"REPORT RequestId: 7d203b0b-db31-43c5-a031-dabe4c20b234	Duration: 238.31 ms	Billed Duration: 300 ms	Memory Size: 128 MB	Max Memory Used: 74 MB	
"
2019-11-22 10:57:31.680,"JOB_ID 6421574420250-2279327, RequestId: 698b0d8c-5c29-4278-8f27-2b6081e74d1f
"
2019-11-22 10:57:31.682,"REPORT RequestId: 698b0d8c-5c29-4278-8f27-2b6081e74d1f	Duration: 228.02 ms	Billed Duration: 300 ms	Memory Size: 128 MB	Max Memory Used: 74 MB	
"
2019-11-22 10:57:31.775,"JOB_ID 9101574420250-2477605, RequestId: 55cc0bf6-ea32-451c-b988-edf9e5fa80df
"
2019-11-22 10:57:31.777,"REPORT RequestId: 55cc0bf6-ea32-451c-b988-edf9e5fa80df	Duration: 256.81 ms	Billed Duration: 300 ms	Memory Size: 128 MB	Max Memory Used: 74 MB	
"
