@timestamp,@message
2019-11-19 16:53:22.913,"JOB_ID 3521574182401-4912934, RequestId: f34eee68-fc6d-428e-8a72-2b7f246a0ce3
"
2019-11-19 16:53:22.915,"REPORT RequestId: f34eee68-fc6d-428e-8a72-2b7f246a0ce3	Duration: 1635.53 ms	Billed Duration: 1700 ms	Memory Size: 128 MB	Max Memory Used: 76 MB
"
2019-11-19 16:53:27.916,"REPORT RequestId: 822057c4-0052-4229-b7f4-662378224a4e	Duration: 512.10 ms	Billed Duration: 600 ms	Memory Size: 128 MB	Max Memory Used: 76 MB	
"
2019-11-19 16:53:28.876,"JOB_ID 3651574182407-7921917, RequestId: 5df28683-a00c-4e72-8e15-a7f16538277e
"
2019-11-19 16:53:28.916,"REPORT RequestId: 5df28683-a00c-4e72-8e15-a7f16538277e	Duration: 278.52 ms	Billed Duration: 300 ms	Memory Size: 128 MB	Max Memory Used: 76 MB	
"
2019-11-19 16:53:29.877,"JOB_ID 481574182408-5421808, RequestId: ba8af87e-9fa4-4a61-8f77-123d9c37a907
"
2019-11-19 16:53:29.879,"REPORT RequestId: ba8af87e-9fa4-4a61-8f77-123d9c37a907	Duration: 258.73 ms	Billed Duration: 300 ms	Memory Size: 128 MB	Max Memory Used: 76 MB	
"
2019-11-19 16:53:31.737,"REPORT RequestId: 7cbea0d3-c22e-437d-9005-d32cedfc0c80	Duration: 1656.45 ms	Billed Duration: 1700 ms	Memory Size: 128 MB	Max Memory Used: 75 MB	Init Duration: 185.45 ms	
"
2019-11-19 16:53:41.117,"REPORT RequestId: 554644fb-0a37-47ca-802d-2f11d027788b	Duration: 481.66 ms	Billed Duration: 500 ms	Memory Size: 128 MB	Max Memory Used: 76 MB	
"
2019-11-19 16:53:42.004,"REPORT RequestId: b751ca9a-728b-4d92-88e3-138bea6c3302	Duration: 591.81 ms	Billed Duration: 600 ms	Memory Size: 128 MB	Max Memory Used: 76 MB	
"
2019-11-19 16:53:43.519,"JOB_ID 2941574182422-4361305, RequestId: ed65b81a-8b9b-4a79-938c-d3897b4323c9
"
2019-11-19 16:53:43.520,"REPORT RequestId: ed65b81a-8b9b-4a79-938c-d3897b4323c9	Duration: 260.41 ms	Billed Duration: 300 ms	Memory Size: 128 MB	Max Memory Used: 76 MB	
"
2019-11-19 16:53:43.836,"REPORT RequestId: b468e493-29bd-4891-a81f-c78560296185	Duration: 492.86 ms	Billed Duration: 500 ms	Memory Size: 128 MB	Max Memory Used: 76 MB	
"
2019-11-19 16:53:49.636,"REPORT RequestId: 1aaa4f04-8d9d-414f-b440-c72857e5c621	Duration: 459.38 ms	Billed Duration: 500 ms	Memory Size: 128 MB	Max Memory Used: 76 MB	
"
2019-11-19 16:53:51.916,"REPORT RequestId: 4d55310f-2838-499d-a6ac-95f9b6e53543	Duration: 501.22 ms	Billed Duration: 600 ms	Memory Size: 128 MB	Max Memory Used: 76 MB	
"
2019-11-19 16:53:53.578,"JOB_ID 541574182432-5082588, RequestId: eca45fd3-8a2f-47c3-a08f-13b11ccf2aeb
"
