@timestamp,@message
2019-11-22 10:57:38.633,"JOB_ID 7661574420254-4967403, RequestId: 24ef6cc9-7036-43fa-b0c4-1be351a75546
"
2019-11-22 10:57:38.635,"REPORT RequestId: 24ef6cc9-7036-43fa-b0c4-1be351a75546	Duration: 2163.47 ms	Billed Duration: 2200 ms	Memory Size: 128 MB	Max Memory Used: 76 MB	Init Duration: 188.73 ms	
"
2019-11-22 10:57:40.223,"JOB_ID 4761574420257-9757812, RequestId: dd8c4c7d-b530-4f57-8104-f7221f16f73e
"
2019-11-22 10:57:40.272,"REPORT RequestId: dd8c4c7d-b530-4f57-8104-f7221f16f73e	Duration: 821.90 ms	Billed Duration: 900 ms	Memory Size: 128 MB	Max Memory Used: 77 MB	
"
2019-11-22 10:57:40.568,"JOB_ID 9411574420256-7304487, RequestId: 4e14f89a-70a1-486e-a0ee-84871e62ae19
"
2019-11-22 10:57:40.607,"REPORT RequestId: 4e14f89a-70a1-486e-a0ee-84871e62ae19	Duration: 1949.63 ms	Billed Duration: 2000 ms	Memory Size: 128 MB	Max Memory Used: 76 MB	Init Duration: 171.73 ms	
"
2019-11-22 10:57:41.890,"JOB_ID 5791574420259-6544168, RequestId: 7383b8a1-f71f-4ba1-900d-6e425a096fac
"
2019-11-22 10:57:41.947,"REPORT RequestId: 7383b8a1-f71f-4ba1-900d-6e425a096fac	Duration: 870.97 ms	Billed Duration: 900 ms	Memory Size: 128 MB	Max Memory Used: 76 MB	
"
2019-11-22 10:57:56.208,"JOB_ID 3221574420273-9097266, RequestId: f71c4679-48bd-46f9-a66a-5dfb6476c18f
"
2019-11-22 10:57:56.209,"REPORT RequestId: f71c4679-48bd-46f9-a66a-5dfb6476c18f	Duration: 851.75 ms	Billed Duration: 900 ms	Memory Size: 128 MB	Max Memory Used: 76 MB	
"
2019-11-22 10:58:02.717,"JOB_ID 1961574420279-5960073, RequestId: e91a30ad-8c06-4ab6-99ce-cf0ce5806829
"
2019-11-22 10:58:02.718,"REPORT RequestId: e91a30ad-8c06-4ab6-99ce-cf0ce5806829	Duration: 848.65 ms	Billed Duration: 900 ms	Memory Size: 128 MB	Max Memory Used: 76 MB	
"
2019-11-22 10:58:03.151,"JOB_ID 9561574420280-8651888, RequestId: 8aac494c-ff61-4e46-9ef9-d369a38905cc
"
2019-11-22 10:58:03.192,"REPORT RequestId: 8aac494c-ff61-4e46-9ef9-d369a38905cc	Duration: 879.75 ms	Billed Duration: 900 ms	Memory Size: 128 MB	Max Memory Used: 77 MB	
"
2019-11-22 10:58:22.872,"JOB_ID 6331574420300-5051136, RequestId: 1b9e3e97-b95a-4f88-85b5-a849974c1f56
"
2019-11-22 10:58:22.872,"REPORT RequestId: 1b9e3e97-b95a-4f88-85b5-a849974c1f56	Duration: 862.15 ms	Billed Duration: 900 ms	Memory Size: 128 MB	Max Memory Used: 77 MB	
"
2019-11-22 10:58:24.793,"JOB_ID 4751574420302-0277975, RequestId: 107d880c-d60f-4c4b-9d4a-2fcdc298ba7a
"
2019-11-22 10:58:24.812,"REPORT RequestId: 107d880c-d60f-4c4b-9d4a-2fcdc298ba7a	Duration: 856.09 ms	Billed Duration: 900 ms	Memory Size: 128 MB	Max Memory Used: 77 MB	
"
2019-11-22 10:58:26.846,"JOB_ID 831574420304-2485657, RequestId: 169fd851-8c53-429a-b765-8bab89d14ad9
"
2019-11-22 10:58:26.852,"REPORT RequestId: 169fd851-8c53-429a-b765-8bab89d14ad9	Duration: 1103.16 ms	Billed Duration: 1200 ms	Memory Size: 128 MB	Max Memory Used: 77 MB	
"
2019-11-22 10:58:26.949,"JOB_ID 4011574420304-7512712, RequestId: 4ed59ac2-32fe-42ec-9589-53c50815d90f
"
2019-11-22 10:58:26.950,"REPORT RequestId: 4ed59ac2-32fe-42ec-9589-53c50815d90f	Duration: 809.42 ms	Billed Duration: 900 ms	Memory Size: 128 MB	Max Memory Used: 77 MB	
"
2019-11-22 10:58:30.005,"JOB_ID 6051574420307-3619335, RequestId: abe201ae-c0eb-4e3f-b16d-4d69f233c289
"
2019-11-22 10:58:30.007,"REPORT RequestId: abe201ae-c0eb-4e3f-b16d-4d69f233c289	Duration: 1039.67 ms	Billed Duration: 1100 ms	Memory Size: 128 MB	Max Memory Used: 77 MB	
"
2019-11-22 10:58:39.248,"JOB_ID 6031574420316-875739, RequestId: 0486ebc0-a78f-46e7-91a6-e13c3a286bd8
"
2019-11-22 10:58:39.249,"REPORT RequestId: 0486ebc0-a78f-46e7-91a6-e13c3a286bd8	Duration: 822.10 ms	Billed Duration: 900 ms	Memory Size: 128 MB	Max Memory Used: 77 MB	
"
2019-11-22 10:58:41.887,"JOB_ID 3631574420319-5074666, RequestId: 9a836d13-3625-482c-b578-2fe3a9202b2c
"
2019-11-22 10:58:41.887,"REPORT RequestId: 9a836d13-3625-482c-b578-2fe3a9202b2c	Duration: 834.20 ms	Billed Duration: 900 ms	Memory Size: 128 MB	Max Memory Used: 77 MB	
"
2019-11-22 10:58:50.967,"JOB_ID 7571574420328-3474069, RequestId: e4086bc0-cd09-4135-a46a-fef8e4745c6c
"
2019-11-22 10:58:50.969,"REPORT RequestId: e4086bc0-cd09-4135-a46a-fef8e4745c6c	Duration: 918.99 ms	Billed Duration: 1000 ms	Memory Size: 128 MB	Max Memory Used: 77 MB	
"
2019-11-22 10:58:51.223,"JOB_ID 6601574420328-8110518, RequestId: dc3ee9dd-09e3-4aea-803b-56e71121f0ce
"
2019-11-22 10:58:51.272,"REPORT RequestId: dc3ee9dd-09e3-4aea-803b-56e71121f0ce	Duration: 906.59 ms	Billed Duration: 1000 ms	Memory Size: 128 MB	Max Memory Used: 77 MB	
"
2019-11-22 10:58:52.951,"JOB_ID 1681574420328-8574493, RequestId: 355f6f0d-4fec-4091-abed-f31fc4a07144
"
2019-11-22 10:58:52.984,"REPORT RequestId: 355f6f0d-4fec-4091-abed-f31fc4a07144	Duration: 2129.70 ms	Billed Duration: 2200 ms	Memory Size: 128 MB	Max Memory Used: 76 MB	Init Duration: 183.88 ms	
"
2019-11-22 10:59:03.398,"JOB_ID 5581574420340-714325, RequestId: f831c96f-02d0-4638-9f56-65e38328de9b
"
2019-11-22 10:59:03.399,"REPORT RequestId: f831c96f-02d0-4638-9f56-65e38328de9b	Duration: 884.29 ms	Billed Duration: 900 ms	Memory Size: 128 MB	Max Memory Used: 77 MB	
"
2019-11-22 10:59:08.485,"JOB_ID 5441574420345-5661068, RequestId: 0624f9b5-e7bf-4840-afac-070a32912699
"
2019-11-22 10:59:08.486,"REPORT RequestId: 0624f9b5-e7bf-4840-afac-070a32912699	Duration: 923.96 ms	Billed Duration: 1000 ms	Memory Size: 128 MB	Max Memory Used: 77 MB	
"
2019-11-22 10:59:17.746,"JOB_ID 7631574420355-0331995, RequestId: 8f6b5d54-93e2-43c0-92a9-97cce1e17a23
"
2019-11-22 10:59:17.747,"REPORT RequestId: 8f6b5d54-93e2-43c0-92a9-97cce1e17a23	Duration: 832.42 ms	Billed Duration: 900 ms	Memory Size: 128 MB	Max Memory Used: 77 MB	
"
2019-11-22 10:59:29.047,"JOB_ID 7601574420366-6005285, RequestId: ca753fc6-55ce-4d54-a044-8d411f157702
"
2019-11-22 10:59:29.103,"REPORT RequestId: ca753fc6-55ce-4d54-a044-8d411f157702	Duration: 944.41 ms	Billed Duration: 1000 ms	Memory Size: 128 MB	Max Memory Used: 77 MB	
"
2019-11-22 10:59:35.818,"JOB_ID 4041574420372-9708598, RequestId: 33fc7656-812a-40c7-83d7-1b146a794201
"
2019-11-22 10:59:35.863,"REPORT RequestId: 33fc7656-812a-40c7-83d7-1b146a794201	Duration: 1145.40 ms	Billed Duration: 1200 ms	Memory Size: 128 MB	Max Memory Used: 77 MB	
"
2019-11-22 10:59:39.738,"JOB_ID 1881574420377-222358, RequestId: f51b14a6-31ad-4d63-babb-3ab1cec10fbc
"
2019-11-22 10:59:39.763,"REPORT RequestId: f51b14a6-31ad-4d63-babb-3ab1cec10fbc	Duration: 801.97 ms	Billed Duration: 900 ms	Memory Size: 128 MB	Max Memory Used: 77 MB	
"
2019-11-22 10:59:45.883,"JOB_ID 31574420383-131987, RequestId: 2aabaf9e-97c8-47d1-b87d-8c21151bee2d
"
2019-11-22 10:59:45.883,"REPORT RequestId: 2aabaf9e-97c8-47d1-b87d-8c21151bee2d	Duration: 861.45 ms	Billed Duration: 900 ms	Memory Size: 128 MB	Max Memory Used: 77 MB	
"
2019-11-22 10:59:47.763,"JOB_ID 6011574420385-14389, RequestId: 956e0f9e-ffc9-4fb1-b8c7-b6338825a250
"
2019-11-22 10:59:47.763,"REPORT RequestId: 956e0f9e-ffc9-4fb1-b8c7-b6338825a250	Duration: 821.17 ms	Billed Duration: 900 ms	Memory Size: 128 MB	Max Memory Used: 77 MB	
"
2019-11-22 10:59:55.581,"JOB_ID 9671574420391-741923, RequestId: 80a5bab2-bbfc-43c2-95fd-a1d8d1032d46
"
2019-11-22 10:59:55.583,"REPORT RequestId: 80a5bab2-bbfc-43c2-95fd-a1d8d1032d46	Duration: 839.92 ms	Billed Duration: 900 ms	Memory Size: 128 MB	Max Memory Used: 77 MB	
"
2019-11-22 10:59:58.471,"JOB_ID 6821574420396-193324, RequestId: 5fbe94cb-d06b-4f39-b598-7198f616d559
"
2019-11-22 10:59:58.523,"REPORT RequestId: 5fbe94cb-d06b-4f39-b598-7198f616d559	Duration: 890.55 ms	Billed Duration: 900 ms	Memory Size: 128 MB	Max Memory Used: 77 MB	
"
2019-11-22 11:00:00.366,"JOB_ID 9761574420398-0362825, RequestId: 2778d9ae-ab93-4def-820b-6e7cc23c26f8
"
2019-11-22 11:00:00.403,"REPORT RequestId: 2778d9ae-ab93-4def-820b-6e7cc23c26f8	Duration: 826.09 ms	Billed Duration: 900 ms	Memory Size: 128 MB	Max Memory Used: 77 MB	
"
2019-11-22 11:00:00.533,"JOB_ID 3361574420398-2539654, RequestId: 5c3a7abb-287f-4235-b352-1db6ea280e6e
"
2019-11-22 11:00:00.534,"REPORT RequestId: 5c3a7abb-287f-4235-b352-1db6ea280e6e	Duration: 870.24 ms	Billed Duration: 900 ms	Memory Size: 128 MB	Max Memory Used: 78 MB	
"
2019-11-22 11:00:03.659,"JOB_ID 6421574420400-8872442, RequestId: 241150e1-5609-445a-810f-8535ca085a51
"
2019-11-22 11:00:03.712,"REPORT RequestId: 241150e1-5609-445a-810f-8535ca085a51	Duration: 1262.78 ms	Billed Duration: 1300 ms	Memory Size: 128 MB	Max Memory Used: 78 MB	
"
2019-11-22 11:00:06.252,"JOB_ID 6771574420403-5272493, RequestId: a9c47e98-9145-4bcb-8035-52ebae7b97c4
"
2019-11-22 11:00:06.252,"REPORT RequestId: a9c47e98-9145-4bcb-8035-52ebae7b97c4	Duration: 1106.78 ms	Billed Duration: 1200 ms	Memory Size: 128 MB	Max Memory Used: 78 MB	
"
2019-11-22 11:00:10.391,"JOB_ID 2651574420407-9371564, RequestId: e11c65a2-8bc3-4d36-948e-6496750cd458
"
2019-11-22 11:00:10.432,"REPORT RequestId: e11c65a2-8bc3-4d36-948e-6496750cd458	Duration: 890.26 ms	Billed Duration: 900 ms	Memory Size: 128 MB	Max Memory Used: 78 MB	
"
2019-11-22 11:00:10.921,"JOB_ID 4761574420408-377285, RequestId: 3103d384-4f26-4630-adb1-176d8076a9ed
"
2019-11-22 11:00:10.923,"REPORT RequestId: 3103d384-4f26-4630-adb1-176d8076a9ed	Duration: 844.36 ms	Billed Duration: 900 ms	Memory Size: 128 MB	Max Memory Used: 77 MB	
"
2019-11-22 11:00:11.512,"JOB_ID 7161574420408-8535924, RequestId: b90e317c-9478-4c52-84dc-32ba49092220
"
2019-11-22 11:00:11.514,"REPORT RequestId: b90e317c-9478-4c52-84dc-32ba49092220	Duration: 873.78 ms	Billed Duration: 900 ms	Memory Size: 128 MB	Max Memory Used: 78 MB	
"
2019-11-22 11:00:17.593,"JOB_ID 791574420415-2038293, RequestId: a1314d7c-290b-4ef9-b60f-e233f9c77ea9
"
2019-11-22 11:00:17.594,"REPORT RequestId: a1314d7c-290b-4ef9-b60f-e233f9c77ea9	Duration: 867.93 ms	Billed Duration: 900 ms	Memory Size: 128 MB	Max Memory Used: 78 MB	
"
2019-11-22 11:00:23.112,"JOB_ID 1481574420420-070033, RequestId: 1876d258-5855-47b3-99ca-b36689157cb7
"
2019-11-22 11:00:23.112,"REPORT RequestId: 1876d258-5855-47b3-99ca-b36689157cb7	Duration: 822.69 ms	Billed Duration: 900 ms	Memory Size: 128 MB	Max Memory Used: 78 MB	
"
2019-11-22 11:00:23.857,"JOB_ID 7241574420421-5732496, RequestId: f60155f6-8dc7-433f-ac50-0ab4d5f4bb34
"
2019-11-22 11:00:23.859,"REPORT RequestId: f60155f6-8dc7-433f-ac50-0ab4d5f4bb34	Duration: 872.32 ms	Billed Duration: 900 ms	Memory Size: 128 MB	Max Memory Used: 78 MB	
"
2019-11-22 11:00:25.443,"JOB_ID 8141574420422-9881759, RequestId: 16b4f108-d00a-4434-bbca-f109be86d9da
"
2019-11-22 11:00:25.443,"REPORT RequestId: 16b4f108-d00a-4434-bbca-f109be86d9da	Duration: 853.76 ms	Billed Duration: 900 ms	Memory Size: 128 MB	Max Memory Used: 78 MB	
"
2019-11-22 11:00:30.354,"JOB_ID 7091574420427-6892176, RequestId: c5626b50-837f-47b6-812b-4d4a182fa35b
"
2019-11-22 11:00:30.403,"REPORT RequestId: c5626b50-837f-47b6-812b-4d4a182fa35b	Duration: 946.69 ms	Billed Duration: 1000 ms	Memory Size: 128 MB	Max Memory Used: 78 MB	
"
2019-11-22 11:00:31.855,"JOB_ID 2531574420429-3653214, RequestId: ce3bdf05-1a7c-4ff0-a986-3baaa9bba9a3
"
2019-11-22 11:00:31.903,"REPORT RequestId: ce3bdf05-1a7c-4ff0-a986-3baaa9bba9a3	Duration: 911.55 ms	Billed Duration: 1000 ms	Memory Size: 128 MB	Max Memory Used: 78 MB	
"
2019-11-22 11:00:34.123,"JOB_ID 8651574420431-2608225, RequestId: da9b3ac4-0307-4d2c-bb79-de2a75c90b1f
"
2019-11-22 11:00:34.123,"REPORT RequestId: da9b3ac4-0307-4d2c-bb79-de2a75c90b1f	Duration: 847.72 ms	Billed Duration: 900 ms	Memory Size: 128 MB	Max Memory Used: 78 MB	
"
2019-11-22 11:00:39.445,"JOB_ID 2031574420437-0542147, RequestId: 5ccea3cf-9142-4b09-8a42-713561a83113
"
2019-11-22 11:00:39.483,"REPORT RequestId: 5ccea3cf-9142-4b09-8a42-713561a83113	Duration: 868.51 ms	Billed Duration: 900 ms	Memory Size: 128 MB	Max Memory Used: 78 MB	
"
2019-11-22 11:00:46.814,"JOB_ID 6581574420442-6493692, RequestId: 8232bb49-9d99-42e5-8914-9e9ba0ab70b8
"
2019-11-22 11:00:46.815,"REPORT RequestId: 8232bb49-9d99-42e5-8914-9e9ba0ab70b8	Duration: 798.70 ms	Billed Duration: 800 ms	Memory Size: 128 MB	Max Memory Used: 78 MB	
"
2019-11-22 11:00:46.846,"JOB_ID 3381574420441-9725869, RequestId: e87f02f8-7398-4c90-95ce-0370045bb024
"
2019-11-22 11:00:46.903,"REPORT RequestId: e87f02f8-7398-4c90-95ce-0370045bb024	Duration: 903.78 ms	Billed Duration: 1000 ms	Memory Size: 128 MB	Max Memory Used: 78 MB	
"
2019-11-22 11:00:49.033,"JOB_ID 2941574420446-7724214, RequestId: 0a7255a7-191d-4881-9cfe-5b418aa7d814
"
2019-11-22 11:00:49.035,"REPORT RequestId: 0a7255a7-191d-4881-9cfe-5b418aa7d814	Duration: 819.09 ms	Billed Duration: 900 ms	Memory Size: 128 MB	Max Memory Used: 79 MB	
"
2019-11-22 11:00:51.565,"JOB_ID 5001574420448-5931766, RequestId: 1349ba3c-e199-4c54-9d32-b9d5715b24b3
"
2019-11-22 11:00:51.566,"REPORT RequestId: 1349ba3c-e199-4c54-9d32-b9d5715b24b3	Duration: 900.95 ms	Billed Duration: 1000 ms	Memory Size: 128 MB	Max Memory Used: 79 MB	
"
2019-11-22 11:00:56.404,"JOB_ID 8701574420454-0905735, RequestId: eae58cde-73d8-496c-9b2c-a93d141c1755
"
2019-11-22 11:00:56.406,"REPORT RequestId: eae58cde-73d8-496c-9b2c-a93d141c1755	Duration: 932.49 ms	Billed Duration: 1000 ms	Memory Size: 128 MB	Max Memory Used: 79 MB	
"
2019-11-22 11:00:57.048,"JOB_ID 8771574420454-7711828, RequestId: fff482b0-17e0-4ec3-acee-692af618aaf1
"
2019-11-22 11:00:57.050,"REPORT RequestId: fff482b0-17e0-4ec3-acee-692af618aaf1	Duration: 869.02 ms	Billed Duration: 900 ms	Memory Size: 128 MB	Max Memory Used: 77 MB	
"
2019-11-22 11:00:57.059,"JOB_ID 8671574420454-7652638, RequestId: 2e29f0fd-0d3d-43fb-ac74-c863476a7a0c
"
2019-11-22 11:00:57.112,"REPORT RequestId: 2e29f0fd-0d3d-43fb-ac74-c863476a7a0c	Duration: 912.03 ms	Billed Duration: 1000 ms	Memory Size: 128 MB	Max Memory Used: 78 MB	
"
2019-11-22 11:00:59.782,"JOB_ID 9611574420457-4693918, RequestId: 45a43d22-388d-4229-9aa9-8275fde012c2
"
2019-11-22 11:00:59.832,"REPORT RequestId: 45a43d22-388d-4229-9aa9-8275fde012c2	Duration: 855.82 ms	Billed Duration: 900 ms	Memory Size: 128 MB	Max Memory Used: 78 MB	
"
