@timestamp,@message
2019-12-06 21:10:10.979,"JOB_ID 5461575666609-2624135, RequestId: edca92b6-9fbc-5a0a-a20b-c4d25a4e4c38, BatchSize: 3
"
2019-12-06 21:10:11.029,"JOB_ID 421575666605-4588757, RequestId: bf29d430-7fad-5ea4-8a03-8254ba5f50de, BatchSize: 5
"
2019-12-06 21:10:11.142,"JOB_ID 9571575666608-7645202, RequestId: 7edfdf97-1d15-565e-bed7-89f3d8e742b0, BatchSize: 4
"
2019-12-06 21:10:11.196,"JOB_ID 201575666610-215006, RequestId: 752ce07a-88a9-58f6-99f3-b61e4d5b986f, BatchSize: 2
"
2019-12-06 21:10:11.279,"JOB_ID 6981575666609-9942575, RequestId: edca92b6-9fbc-5a0a-a20b-c4d25a4e4c38, BatchSize: 3
"
2019-12-06 21:10:11.297,"REPORT RequestId: edca92b6-9fbc-5a0a-a20b-c4d25a4e4c38	Duration: 1097.81 ms	Billed Duration: 1100 ms	Memory Size: 128 MB	Max Memory Used: 75 MB	
"
2019-12-06 21:10:11.317,"JOB_ID 2391575666606-9391742, RequestId: bf29d430-7fad-5ea4-8a03-8254ba5f50de, BatchSize: 5
"
2019-12-06 21:10:11.461,"JOB_ID 631575666609-0556242, RequestId: 7edfdf97-1d15-565e-bed7-89f3d8e742b0, BatchSize: 4
"
2019-12-06 21:10:11.497,"JOB_ID 2071575666610-3570619, RequestId: 752ce07a-88a9-58f6-99f3-b61e4d5b986f, BatchSize: 2
"
2019-12-06 21:10:11.535,"REPORT RequestId: 752ce07a-88a9-58f6-99f3-b61e4d5b986f	Duration: 798.16 ms	Billed Duration: 800 ms	Memory Size: 128 MB	Max Memory Used: 76 MB	
"
2019-12-06 21:10:11.637,"JOB_ID 4541575666608-0137713, RequestId: bf29d430-7fad-5ea4-8a03-8254ba5f50de, BatchSize: 5
"
2019-12-06 21:10:11.661,"JOB_ID 4231575666608-3140278, RequestId: 98420839-a18c-5e77-b9b6-5e5d647e8541, BatchSize: 5
"
2019-12-06 21:10:11.782,"JOB_ID 711575666609-5244744, RequestId: 7edfdf97-1d15-565e-bed7-89f3d8e742b0, BatchSize: 4
"
2019-12-06 21:10:11.783,"REPORT RequestId: 7edfdf97-1d15-565e-bed7-89f3d8e742b0	Duration: 1456.59 ms	Billed Duration: 1500 ms	Memory Size: 128 MB	Max Memory Used: 75 MB	
"
