"","TS","Job_ID","Duration"
"1","1574416635"," 751574420233-1236808,","1709.52"
"2","1574416635"," 7341574420233-124872,","1709.63"
"3","1574416635"," 2801574420233-46161,","1756.12"
"4","1574416636"," 1721574420233-4723876,","2293.08"
"5","1574416636"," 5501574420233-514663,","2293.08"
"6","1574416636"," 3251574420234-1405241,","1776.41"
"7","1574416638"," 6011574420234-8781364,","1603.15"
"8","1574416637"," 9181574420234-3387163,","1085.12"
"9","1574416638"," 5561574420234-7440739,","1572.51"
"10","1574416638"," 3541574420234-675159,","1602.6"
"11","1574416638"," 5161574420235-558362,","1603.15"
"12","1574416637"," 121574420235-3260293,","1085.12"
"13","1574416638"," 9731574420235-2579217,","1572.51"
"14","1574416639"," 8161574420234-2150717,","1622.42"
"15","1574416638"," 6721574420236-0660856,","1602.6"
"16","1574416638"," 8261574420235-790705,","1603.15"
"17","1574416638"," 2821574420235-833186,","1572.51"
"18","1574416639"," 351574420235-4172509,","1622.42"
"19","1574416639"," 6431574420237-472219,","1846.07"
"20","1574416638"," 7481574420236-789722,","1602.6"
"21","1574416638"," 2081574420237-947777,","515.1"
"22","1574416638"," 6101574420238-0797696,","501.47"
"23","1574416639"," 1991574420235-8833694,","1622.42"
"24","1574416639"," 9131574420237-503084,","1846.07"
"25","1574416639"," 5601574420238-5012462,","527.63"
"26","1574416639"," 4811574420238-640783,","496.2"
"27","1574416640"," 9461574420236-3439572,","2893.1"
"28","1574416639"," 161574420236-9467754,","1673.11"
"29","1574416639"," 6311574420236-8804612,","1678.61"
"30","1574416639"," 4441574420237-5131226,","1846.07"
"31","1574416639"," 9291574420237-7338223,","1498.07"
"32","1574416639"," 1381574420239-1590471,","494.27"
"33","1574416640"," 7861574420236-86126,","2246.21"
"34","1574416640"," 3841574420239-3521364,","525.24"
"35","1574416640"," 4161574420237-9695442,","1568.07"
"36","1574416640"," 3021574420236-7408671,","2893.1"
"37","1574416640"," 5061574420239-6347241,","507.69"
"38","1574416640"," 571574420239-819292,","503.6"
"39","1574416640"," 7681574420237-4277804,","2246.21"
"40","1574416641"," 5611574420238-3116133,","2728.86"
"41","1574416640"," 8091574420239-9092884,","499.22"
"42","1574416640"," 9651574420239-6982994,","749.1"
"43","1574416640"," 8601574420239-7686083,","731.54"
"44","1574416640"," 4331574420237-253359,","2893.1"
"45","1574416640"," 9591574420238-4269984,","1746.32"
"46","1574416640"," 4471574420240-1968982,","541.68"
"47","1574416641"," 5091574420238-3221786,","2728.86"
"48","1574416641"," 3561574420240-409267,","527.3"
"49","1574416641"," 8271574420240-7974808,","569.12"
"50","1574416641"," 9631574420240-9072876,","490.48"
"51","1574416641"," 7901574420238-3420067,","2728.86"
"52","1574416641"," 3381574420240-7642956,","759.29"
"53","1574416641"," 6791574420241-1427636,","507.69"
"54","1574416642"," 9671574420241-3463852,","525.9"
"55","1574416642"," 5781574420241-3797603,","514.28"
"56","1574416643"," 3761574420241-7006474,","1093.19"
"57","1574416642"," 2331574420241-7299595,","507.68"
"58","1574416642"," 3111574420241-5032742,","808.09"
"59","1574416642"," 6941574420241-778268,","492.27"
"60","1574416642"," 3731574420241-853657,","522.08"
"61","1574416643"," 2051574420241-9387372,","1027.45"
"62","1574416642"," 8661574420241-9303868,","484.05"
"63","1574416643"," 671574420241-9206986,","1061.47"
"64","1574416642"," 4961574420242-012935,","497.02"
"65","1574416643"," 4241574420242-1859813,","1049.72"
"66","1574416643"," 8591574420241-662341,","1093.19"
"67","1574416643"," 4421574420241-8601627,","1027.45"
"68","1574416643"," 6651574420242-062182,","1061.47"
"69","1574416644"," 5621574420242-4558384,","1305.91"
"70","1574416643"," 9691574420242-1639252,","1049.72"
"71","1574416644"," 961574420243-1025512,","572.48"
"72","1574416644"," 9311574420242-4700372,","1305.91"
"73","1574416644"," 761574420243-4501693,","513.4"
"74","1574416644"," 7131574420243-7025664,","516.7"
"75","1574416644"," 8131574420243-499627,","747.93"
"76","1574416644"," 3101574420243-7708864,","545.54"
"77","1574416644"," 7891574420244-0078185,","487.28"
"78","1574416645"," 5281574420243-9982822,","761.54"
"79","1574416645"," 7271574420244-3758051,","518.22"
"80","1574416645"," 1921574420245-1311233,","489.1"
"81","1574416645"," 5811574420245-1382346,","504.04"
"82","1574416646"," 6361574420245-2030754,","512.98"
"83","1574416646"," 8251574420245-451611,","495.6"
"84","1574416646"," 3861574420245-5879354,","506.83"
"85","1574416646"," 8041574420245-5458062,","777.13"
"86","1574416646"," 6821574420244-619134,","727.66"
"87","1574416646"," 321574420245-6125417,","754.34"
"88","1574416646"," 8201574420245-825762,","741.97"
"89","1574416647"," 7381574420245-782857,","529.77"
"90","1574416647"," 2411574420246-1471841,","497.06"
"91","1574416647"," 8941574420245-419173,","988.36"
"92","1574416647"," 4731574420246-2727294,","775.3"
"93","1574416648"," 1231574420246-423266,","1674.81"
"94","1574416647"," 7451574420245-8645706,","498.02"
"95","1574416647"," 5861574420246-5256827,","773.93"
"96","1574416649"," 9761574420247-566062,","1296.97"
"97","1574416648"," 5151574420247-5724037,","525.53"
"98","1574416648"," 9211574420247-7440853,","550.96"
"99","1574416648"," 3191574420247-8659494,","479.21"
"100","1574416648"," 8131574420246-2131634,","1674.81"
"101","1574416648"," 3361574420247-8515973,","723.15"
"102","1574416649"," 5301574420247-1748393,","516.52"
"103","1574416649"," 7431574420248-3657928,","518.05"
"104","1574416649"," 1101574420247-5589123,","1296.97"
"105","1574416649"," 3871574420248-560049,","471.75"
"106","1574416649"," 8841574420248-480932,","533.2"
"107","1574416649"," 3701574420248-21889,","751.54"
"108","1574416649"," 6711574420248-8338943,","515.5"
"109","1574416649"," 521574420249-0275674,","472.74"
"110","1574416649"," 7581574420249-0393195,","528.24"
"111","1574416649"," 5741574420248-9083447,","782.2"
"112","1574416650"," 8681574420249-436209,","487.83"
"113","1574416650"," 3071574420249-5008066,","492.72"
"114","1574416650"," 171574420249-6606007,","489.75"
"115","1574416650"," 5351574420249-6843379,","498.11"
"116","1574416650"," 9441574420249-6344907,","583.26"
"117","1574416650"," 6861574420249-6947758,","531.14"
"118","1574416650"," 4591574420249-7469678,","761.89"
"119","1574416651"," 6131574420250-2679155,","488.62"
"120","1574416651"," 9591574420250-0259323,","851.2"
"121","1574416651"," 9101574420250-2477605,","759.44"
"122","1574416651"," 6421574420250-2279327,","799.07"
"123","1574416651"," 1221574420250-8259368,","524.59"
"124","1574416651"," 6261574420250-8549182,","499.94"
"125","1574416651"," 1701574420250-8664691,","523.96"
"126","1574416651"," 6121574420250-8868954,","522.41"
"127","1574416651"," 5231574420250-902767,","540.13"
"128","1574416652"," 9391574420250-94633,","1033.05"
"129","1574416651"," 2951574420251-0521636,","516.44"
"130","1574416652"," 3041574420251-0045986,","539.95"
"131","1574416652"," 4151574420251-3010743,","524.18"
"132","1574416652"," 7801574420251-3606813,","521.98"
"133","1574416652"," 3121574420251-430668,","503.75"
"134","1574416652"," 4741574420251-4474378,","547.55"
"135","1574416652"," 7461574420250-931573,","1033.05"
"136","1574416652"," 7931574420251-775487,","490.58"
"137","1574416652"," 4571574420251-9943347,","506.58"
"138","1574416653"," 881574420252-3238726,","489.56"
"139","1574416653"," 7711574420252-093014,","774.19"
"140","1574416653"," 3661574420252-263754,","559.88"
"141","1574416653"," 9261574420252-508183,","502.08"
"142","1574416654"," 2751574420252-7505736,","1099.31"
"143","1574416653"," 6771574420253-164247,","515.36"
"144","1574416654"," 681574420252-7266784,","1099.31"
"145","1574416654"," 9551574420253-42996,","528.57"
"146","1574416654"," 981574420253-6816843,","517.45"
"147","1574416654"," 6951574420253-9532,","574.5"
"148","1574416654"," 261574420254-101132,","487.91"
"149","1574416655"," 6981574420254-2952192,","501.56"
"150","1574416655"," 5411574420254-6433468,","544.61"
"151","1574416655"," 7661574420254-4967403,","783.97"
"152","1574416655"," 9701574420255-1644237,","540.76"
"153","1574416656"," 2231574420255-1732042,","553.61"
"154","1574416656"," 2491574420255-5240014,","558.36"
"155","1574416657"," 4801574420256-024543,","498.85"
"156","1574416657"," 4051574420256-5011754,","511.89"
"157","1574416657"," 1031574420256-6305866,","487.55"
"158","1574416657"," 191574420256-2560334,","732.36"
"159","1574416657"," 9701574420255-8692765,","1107.32"
"160","1574416657"," 4191574420256-79439,","533.07"
"161","1574416657"," 9081574420256-983527,","529.38"
"162","1574416657"," 9411574420256-7304487,","751.55"
"163","1574416657"," 9901574420257-1310604,","525.27"
"164","1574416658"," 7021574420257-330381,","504.45"
"165","1574416658"," 7231574420257-5290468,","491.65"
"166","1574416658"," 2651574420257-570648,","491.31"
"167","1574416658"," 9351574420257-5605085,","629.78"
"168","1574416658"," 9961574420257-6042728,","570.39"
"169","1574416658"," 8781574420257-6910026,","516.94"
"170","1574416659"," 4761574420257-9757812,","734.08"
"171","1574416659"," 3241574420258-214698,","544.58"
"172","1574416659"," 7941574420258-373275,","516.53"
"173","1574416659"," 2381574420258-4062335,","500.23"
"174","1574416659"," 2431574420258-4659638,","1135.92"
"175","1574416659"," 10001574420258-2593927,","802.18"
"176","1574416659"," 1801574420258-5593083,","518.01"
"177","1574416659"," 2371574420258-709816,","505.75"
"178","1574416659"," 3741574420259-0847297,","517.11"
"179","1574416659"," 7161574420258-4894333,","1135.92"
"180","1574416660"," 5431574420259-2071571,","525.21"
"181","1574416660"," 7691574420259-2193398,","546.93"
"182","1574416660"," 6281574420259-2745585,","459.17"
"183","1574416660"," 9931574420259-51571,","724.58"
"184","1574416660"," 8411574420259-787113,","519.65"
"185","1574416660"," 5791574420259-6544168,","771.78"
"186","1574416661"," 6531574420260-6617074,","533.17"
"187","1574416661"," 131574420260-5222628,","713.36"
"188","1574416661"," 3571574420260-74145,","522.11"
"189","1574416661"," 6931574420260-911562,","495.48"
"190","1574416662"," 5481574420260-9216974,","1073.22"
"191","1574416662"," 5461574420261-142333,","1040.93"
"192","1574416662"," 3501574420261-1750066,","543.14"
"193","1574416662"," 1141574420261-0185142,","721.74"
"194","1574416662"," 7771574420260-9329684,","1073.22"
"195","1574416662"," 5051574420261-5673282,","1069.42"
"196","1574416662"," 1461574420261-3332126,","751.47"
"197","1574416662"," 6591574420261-643536,","491.13"
"198","1574416662"," 3261574420261-1634967,","1040.93"
"199","1574416662"," 1291574420262-079131,","488.24"
"200","1574416662"," 361574420261-5751238,","1069.42"
"201","1574416663"," 2131574420262-3832684,","490.54"
"202","1574416663"," 4001574420262-3725498,","541.84"
"203","1574416663"," 7001574420262-6121178,","502.13"
"204","1574416663"," 7201574420262-848219,","507.14"
"205","1574416663"," 2391574420262-86742,","514.6"
"206","1574416663"," 6921574420262-987059,","484.77"
"207","1574416664"," 8181574420263-3419387,","516.98"
"208","1574416664"," 2911574420263-459396,","496.21"
"209","1574416664"," 2241574420263-57554,","485.96"
"210","1574416665"," 7061574420263-6250012,","1430.51"
"211","1574416665"," 7781574420264-2794445,","507.9"
"212","1574416665"," 81574420264-351365,","536.52"
"213","1574416665"," 2561574420264-4506426,","490.6"
"214","1574416665"," 5021574420264-4592621,","482.22"
"215","1574416665"," 2611574420264-3578885,","714.69"
"216","1574416665"," 431574420264-7317967,","493.17"
"217","1574416665"," 4351574420264-7271738,","512.49"
"218","1574416665"," 6931574420263-5067868,","1430.51"
"219","1574416665"," 791574420264-8782415,","495.08"
"220","1574416665"," 9581574420264-9016957,","536.48"
"221","1574416665"," 4941574420264-9567895,","512.62"
"222","1574416665"," 6301574420265-0358377,","483.49"
"223","1574416666"," 3911574420265-313301,","519.43"
"224","1574416666"," 3981574420265-3274,","499.62"
"225","1574416666"," 411574420265-671625,","479.79"
"226","1574416666"," 1891574420265-715079,","512.92"
"227","1574416666"," 6081574420265-7215388,","498.95"
"228","1574416666"," 2521574420265-92225,","511.18"
"229","1574416666"," 4971574420265-930201,","496.92"
"230","1574416666"," 8931574420265-9447618,","497.54"
"231","1574416666"," 3781574420266-2179687,","487.84"
"232","1574416667"," 2101574420266-2380946,","520.77"
"233","1574416667"," 4541574420266-4065843,","491.76"
"234","1574416667"," 9861574420266-6762376,","501.64"
"235","1574416668"," 4101574420267-3893719,","487.06"
"236","1574416668"," 7361574420267-6213455,","480.21"
"237","1574416668"," 1231574420266-9965625,","849.54"
"238","1574416668"," 6801574420267-8105912,","520.32"
"239","1574416668"," 2471574420267-8276033,","507.01"
"240","1574416668"," 1831574420268-0494037,","508.95"
"241","1574416668"," 6551574420268-2046719,","492.67"
"242","1574416669"," 5211574420268-3912883,","499.24"
"243","1574416669"," 3991574420268-7284856,","488.99"
"244","1574416669"," 1311574420268-7887158,","458.34"
"245","1574416669"," 251574420268-6841602,","576.14"
"246","1574416670"," 1741574420269-334274,","555.66"
"247","1574416670"," 8801574420269-4709344,","515.26"
"248","1574416670"," 1431574420269-8257847,","500.08"
"249","1574416670"," 5761574420269-914973,","526.79"
"250","1574416670"," 391574420269-810828,","705.18"
"251","1574416670"," 5011574420270-0699549,","529.35"
"252","1574416671"," 7821574420270-1076684,","694.68"
"253","1574416671"," 6901574420270-3480625,","483.28"
"254","1574416671"," 2121574420270-0875528,","777.15"
"255","1574416671"," 2091574420270-3283818,","583.54"
"256","1574416671"," 8331574420270-4827106,","556.16"
"257","1574416671"," 3271574420270-5327823,","505.8"
"258","1574416671"," 7851574420271-1464827,","502.52"
"259","1574416671"," 8571574420271-1552796,","492.69"
"260","1574416672"," 181574420271-1690524,","530.94"
"261","1574416672"," 6201574420271-3020322,","506.36"
"262","1574416672"," 6521574420271-3748937,","466.95"
"263","1574416672"," 3171574420271-3906896,","509.11"
"264","1574416672"," 7241574420271-21453,","778.76"
"265","1574416672"," 8981574420271-592225,","490.89"
"266","1574416672"," 3691574420271-7793565,","503.9"
"267","1574416673"," 7131574420271-5562904,","900.63"
"268","1574416673"," 4221574420272-2500923,","518.91"
"269","1574416673"," 8141574420272-3136175,","513.29"
"270","1574416673"," 8711574420272-5329638,","520.18"
"271","1574416673"," 9381574420272-5168543,","524.65"
"272","1574416673"," 6951574420272-0209937,","864.32"
"273","1574416673"," 3061574420272-9033048,","484.54"
"274","1574416673"," 1901574420272-9873636,","514.57"
"275","1574416673"," 6161574420273-010561,","545.03"
"276","1574416673"," 1841574420273-147704,","490"
"277","1574416674"," 5171574420273-811246,","510.23"
"278","1574416674"," 4691574420273-5647914,","775.5"
"279","1574416674"," 3401574420273-6811383,","761.43"
"280","1574416674"," 3221574420273-9097266,","765.92"
"281","1574416675"," 4231574420274-3661568,","569.95"
"282","1574416675"," 711574420274-716754,","478.3"
"283","1574416675"," 4061574420274-946984,","526.46"
"284","1574416675"," 971574420275-0867028,","515.07"
"285","1574416676"," 8731574420275-4631152,","511.55"
"286","1574416676"," 5291574420275-482233,","552.79"
"287","1574416676"," 6611574420275-5790126,","490.08"
"288","1574416676"," 551574420275-7992878,","737.75"
"289","1574416676"," 6191574420276-1264696,","485.5"
"290","1574416677"," 9841574420276-7673168,","513.95"
"291","1574416678"," 7091574420276-9988825,","510.33"
"292","1574416678"," 1481574420277-0213523,","490.11"
"293","1574416678"," 4591574420276-801855,","909.14"
"294","1574416678"," 4201574420277-6488533,","528.81"
"295","1574416678"," 8891574420277-6329985,","515.46"
