"","TS","Job_ID","Duration"
"1","1574757061"," 4581574760655-6379354,","236.98"
"2","1574757065"," 7841574760656-8964071,","246.78"
"3","1574757065"," 14521574760656-3628125,","250.18"
"4","1574757065"," 9911574760654-9007516,","296.38"
"5","1574757065"," 14901574760654-8499336,","251.91"
"6","1574757065"," 3861574760656-9244134,","242.09"
"7","1574757065"," 4621574760656-9271934,","280.52"
"8","1574757065"," 3661574760656-929443,","229.11"
"9","1574757066"," 651574760664-5981445,","239.95"
"10","1574757066"," 16471574760663-098537,","240.84"
"11","1574757066"," 19591574760660-8198524,","273.14"
"12","1574757066"," 2591574760664-6027231,","262.52"
"13","1574757066"," 7271574760660-8370302,","223.23"
"14","1574757066"," 7111574760660-8332632,","266.09"
"15","1574757066"," 1521574760664-6104147,","243.75"
"16","1574757067"," 19731574760660-830901,","269.74"
"17","1574757067"," 4451574760665-2973955,","228.1"
"18","1574757067"," 19811574760665-323805,","246.76"
"19","1574757067"," 19981574760655-9026682,","439.7"
"20","1574757067"," 13181574760665-3436441,","254.12"
"21","1574757067"," 2641574760664-5866213,","262.59"
"22","1574757067"," 7721574760665-39048,","267.5"
"23","1574757067"," 12661574760665-3053527,","242.98"
"24","1574757067"," 11571574760665-326213,","496.49"
"25","1574757067"," 5751574760665-3964653,","247.66"
"26","1574757067"," 17851574760665-3512304,","293.16"
"27","1574757067"," 16601574760665-3382215,","268.32"
"28","1574757067"," 5531574760664-2586296,","287.09"
"29","1574757067"," 7871574760665-526065,","253.22"
"30","1574757067"," 5491574760665-386894,","279.83"
"31","1574757067"," 281574760665-327214,","245.3"
"32","1574757067"," 14551574760665-3318288,","239.58"
"33","1574757067"," 15841574760665-7275815,","231.93"
"34","1574757067"," 4301574760665-7448907,","223.7"
"35","1574757067"," 2221574760665-7414312,","252.57"
"36","1574757067"," 15621574760665-59977,","234.57"
"37","1574757067"," 14881574760665-8201106,","227.66"
"38","1574757067"," 16231574760665-8025198,","232.22"
"39","1574757068"," 2411574760665-597705,","256.08"
"40","1574757068"," 15561574760665-6419597,","461.21"
"41","1574757068"," 17521574760665-8390088,","253.52"
"42","1574757068"," 12371574760665-713359,","248.75"
"43","1574757068"," 15121574760665-794911,","275.55"
"44","1574757068"," 3421574760665-707737,","248.88"
"45","1574757068"," 10821574760665-82896,","448.91"
"46","1574757068"," 2811574760665-8921688,","278.49"
"47","1574757068"," 12411574760665-9052737,","264.79"
"48","1574757068"," 681574760665-909461,","282.13"
"49","1574757068"," 14231574760665-7599702,","296.17"
"50","1574757068"," 13101574760666-0256717,","246.1"
"51","1574757068"," 5831574760665-9853094,","258.17"
"52","1574757068"," 4031574760665-9912648,","241.24"
"53","1574757068"," 12891574760666-0160928,","234.98"
"54","1574757068"," 15751574760657-7192073,","277.52"
"55","1574757068"," 17751574760666-171899,","231.17"
"56","1574757068"," 17591574760665-8211849,","234.69"
"57","1574757068"," 8051574760666-0886745,","238.96"
"58","1574757068"," 17161574760665-791521,","266.29"
"59","1574757068"," 7731574760666-2159705,","255.75"
"60","1574757068"," 8161574760666-1473086,","258.86"
"61","1574757068"," 1101574760664-6007512,","235.38"
"62","1574757068"," 9591574760666-2359865,","259.89"
"63","1574757068"," 5091574760666-04349,","270.64"
"64","1574757068"," 18901574760666-006832,","253.64"
"65","1574757068"," 11201574760666-0405035,","253.18"
"66","1574757069"," 7581574760666-1684997,","237.99"
"67","1574757069"," 671574760666-3211231,","290.78"
"68","1574757069"," 9081574760666-2250538,","242.53"
"69","1574757069"," 8191574760666-5726383,","252.46"
"70","1574757069"," 9791574760666-3317106,","250.95"
"71","1574757069"," 10341574760666-5983772,","260.3"
"72","1574757069"," 13741574760666-2479355,","311.75"
"73","1574757069"," 5151574760666-2399883,","305.33"
"74","1574757069"," 5171574760666-1835635,","233.05"
"75","1574757069"," 11091574760666-0285313,","277.3"
"76","1574757069"," 7561574760666-5864732,","247.89"
"77","1574757069"," 9111574760666-6812618,","264.07"
"78","1574757069"," 7121574760666-136702,","254.84"
"79","1574757069"," 1501574760666-3662832,","255.72"
"80","1574757069"," 12271574760666-2748473,","264.95"
"81","1574757069"," 19991574760665-844748,","481.81"
"82","1574757069"," 6741574760667-2774978,","246.99"
"83","1574757069"," 14731574760665-864026,","231.57"
"84","1574757069"," 9671574760666-0561783,","260.63"
"85","1574757069"," 18271574760666-6268213,","278.79"
"86","1574757069"," 9261574760666-2669868,","238.57"
"87","1574757069"," 4501574760666-6153533,","250.54"
"88","1574757069"," 1361574760665-8725483,","246.7"
"89","1574757069"," 3801574760666-358219,","272.05"
"90","1574757069"," 5621574760666-1142182,","334.83"
"91","1574757069"," 15431574760666-3820298,","284.82"
"92","1574757069"," 10951574760665-921259,","275.11"
"93","1574757069"," 19451574760665-9125166,","290.22"
"94","1574757069"," 10591574760666-8484166,","267.36"
"95","1574757069"," 17551574760665-9228446,","267.35"
"96","1574757069"," 10501574760665-929665,","282.52"
"97","1574757069"," 11751574760665-8531203,","254.3"
"98","1574757069"," 8321574760666-2834177,","266.09"
"99","1574757069"," 13291574760666-963469,","307.42"
"100","1574757069"," 17841574760665-9311495,","225.46"
"101","1574757069"," 18621574760668-0015347,","255.63"
"102","1574757069"," 121574760665-976784,","253.97"
"103","1574757069"," 10631574760666-0555284,","280.7"
"104","1574757070"," 9801574760666-2729166,","293.58"
"105","1574757070"," 11021574760666-4047318,","273.08"
"106","1574757070"," 801574760666-0053172,","268.22"
"107","1574757070"," 7421574760668-5886002,","294.04"
"108","1574757070"," 10861574760666-342779,","275.6"
"109","1574757070"," 10771574760665-8879554,","266.74"
"110","1574757070"," 9581574760666-6953905,","249.38"
"111","1574757070"," 7611574760666-2862854,","274.36"
"112","1574757070"," 10031574760665-9176743,","287.53"
"113","1574757070"," 9041574760666-095421,","275.32"
"114","1574757070"," 19231574760667-356595,","276.16"
"115","1574757070"," 4981574760666-8984938,","227.45"
"116","1574757070"," 14911574760667-985387,","246.28"
"117","1574757070"," 8371574760666-5675566,","273.37"
"118","1574757070"," 18691574760668-2553782,","262.39"
"119","1574757070"," 14211574760668-6148791,","288.75"
"120","1574757070"," 7301574760669-3695667,","276.14"
"121","1574757070"," 14671574760669-3579605,","287.77"
"122","1574757070"," 13631574760668-5054686,","250.69"
"123","1574757070"," 10151574760666-6758537,","244.2"
"124","1574757070"," 17931574760668-6754842,","264.26"
"125","1574757070"," 14201574760669-5149043,","253.72"
"126","1574757070"," 3681574760666-5273275,","252.57"
"127","1574757070"," 18551574760667-0695279,","271.94"
"128","1574757070"," 7031574760666-016838,","237.12"
