"","TS","Job_ID","Duration"
"103","1575663163"," 11961575666762-075945,","163.72"
"104","1575663164"," 19961575666762-9076414,","184.83"
"105","1575663164"," 4761575666762-9998956,","179.55"
"106","1575663164"," 1091575666763-2218885,","187.21"
"107","1575663165"," 8131575666764-1130097,","176.65"
"108","1575663167"," 6031575666766-3500636,","164.3"
"109","1575663169"," 17051575666767-5012574,","157.3"
"110","1575663170"," 7371575666768-72829,","159.06"
"111","1575663170"," 16711575666768-9205627,","176.95"
"112","1575663171"," 7431575666770-1899016,","150.27"
"113","1575663172"," 11551575666771-3513207,","167.79"
"114","1575663173"," 7001575666771-9122157,","167.16"
"115","1575663174"," 11521575666773-1152332,","164.46"
"116","1575663176"," 14611575666774-84573,","151.66"
"117","1575663177"," 11311575666775-6029136,","143.61"
"118","1575663178"," 6281575666777-7662292,","167.89"
"119","1575663180"," 15721575666778-9568899,","173.72"
"120","1575663181"," 3721575666780-3523853,","161.95"
"121","1575663182"," 10791575666780-7503476,","146.8"
"122","1575663182"," 7301575666781-3479176,","148.39"
"123","1575663182"," 17891575666780-8396711,","157.95"
"124","1575663183"," 1601575666781-9875345,","155.55"
"125","1575663183"," 7771575666782-1348934,","163.86"
"126","1575663183"," 2281575666782-5661335,","152.77"
"127","1575663185"," 8151575666784-22491,","142.59"
"128","1575663185"," 3801575666784-640261,","169.46"
"129","1575663186"," 3931575666784-762662,","142.45"
"130","1575663186"," 451575666781-9978833,","786.32"
"131","1575663186"," 19991575666784-4318273,","169.44"
"132","1575663186"," 8141575666785-3401713,","158.52"
"133","1575663188"," 18121575666786-8397982,","179.65"
"134","1575663188"," 1291575666787-1002247,","150.91"
"135","1575663189"," 15841575666787-8367202,","150.67"
"136","1575663189"," 13901575666788-1764174,","177.34"
"137","1575663191"," 6291575666790-4485016,","173.8"
"138","1575663192"," 16411575666790-886785,","155.16"
"139","1575663192"," 12361575666791-0092695,","163.77"
"140","1575663192"," 9101575666791-784428,","182.79"
"141","1575663193"," 13071575666791-1881588,","164.87"
"142","1575663193"," 7861575666792-4775093,","165.2"
"143","1575663193"," 1151575666792-4123247,","158.15"
"144","1575663195"," 19401575666793-488967,","168.28"
"145","1575663195"," 10571575666794-5119932,","157.88"
"146","1575663197"," 17931575666796-0100985,","174.58"
"147","1575663197"," 14231575666796-1544194,","149.71"
"148","1575663198"," 4241575666796-2446089,","159.71"
"149","1575663199"," 17951575666797-835874,","143.06"
"150","1575663199"," 17151575666797-9330566,","155.05"
"151","1575663200"," 16811575666798-6076815,","156.32"
"152","1575663201"," 13121575666799-6424413,","138.41"
"153","1575663201"," 19321575666799-6643517,","165.11"
"154","1575663202"," 15331575666799-775098,","142.13"
"155","1575663202"," 6931575666800-9924242,","175.06"
"156","1575663202"," 12671575666801-0364926,","163.68"
"157","1575663203"," 1061575666801-9764142,","181.76"
"158","1575663203"," 5871575666801-9827735,","174.23"
"159","1575663204"," 8091575666803-0361657,","169.45"
"160","1575663206"," 17801575666805-1778188,","159.88"
"161","1575663207"," 14401575666806-4494116,","165.13"
"162","1575663208"," 6461575666806-7202072,","142.3"
"163","1575663209"," 521575666807-3619416,","169.32"
"164","1575663210"," 16931575666808-4357743,","165.6"
"165","1575663211"," 19971575666809-5331535,","154.54"
"166","1575663214"," 17871575666812-96806,","143.78"
"167","1575663217"," 19751575666815-6399722,","143.23"
"168","1575663217"," 9071575666815-620564,","183.67"
"169","1575663218"," 10291575666816-940979,","173.92"
"170","1575663218"," 6331575666817-4523273,","159.13"
"171","1575663219"," 16141575666818-2086282,","162.64"
"172","1575663220"," 4981575666818-7765121,","153.8"
"173","1575663220"," 3131575666819-6959531,","148.39"
"174","1575663221"," 8021575666820-1765008,","156.52"
"175","1575663222"," 19191575666821-1100762,","154.92"
"176","1575663223"," 3401575666822-4000797,","143.29"
"177","1575663223"," 10791575666822-4163358,","172.75"
"178","1575663224"," 4141575666823-277453,","176.72"
"179","1575663224"," 16571575666823-1220884,","204.41"
"180","1575663226"," 14191575666824-8097842,","167.92"
"181","1575663226"," 18751575666825-1634765,","151.67"
"182","1575663228"," 13771575666826-756932,","142.06"
"183","1575663229"," 6901575666828-5861342,","165.85"
"184","1575663230"," 3541575666829-4397855,","159.19"
"185","1575663231"," 14301575666830-0715547,","143.11"
"186","1575663232"," 2081575666830-8930976,","159.18"
"187","1575663232"," 18571575666830-4901764,","163.09"
"188","1575663233"," 15901575666832-1904774,","201.24"
"189","1575663234"," 8421575666832-838344,","148.09"
"190","1575663235"," 9561575666834-0683236,","158.6"
"191","1575663236"," 14301575666835-0198376,","150.6"
"192","1575663236"," 5471575666834-7044864,","150.35"
"193","1575663236"," 13831575666835-0270665,","170.5"
"194","1575663238"," 14941575666836-4306102,","150.23"
"195","1575663238"," 19121575666836-4759836,","160.1"
"196","1575663239"," 4181575666836-4604738,","160.14"
"197","1575663239"," 9671575666836-9921732,","155.7"
"198","1575663239"," 19661575666837-2268102,","191.69"
"199","1575663239"," 8401575666837-5055954,","183.89"
"200","1575663239"," 19191575666837-9478178,","160.36"
"201","1575663239"," 1291575666838-4741037,","149.44"
"202","1575663239"," 13921575666837-5359712,","164.85"
"203","1575663240"," 11961575666838-5404923,","175.23"
"204","1575663240"," 11041575666838-879829,","168.03"
"205","1575663241"," 4411575666840-5921645,","170.92"
"206","1575663242"," 2001575666837-9306242,","750.73"
"207","1575663243"," 7501575666841-640501,","166.05"
"208","1575663244"," 5021575666842-0946474,","151.33"
"209","1575663244"," 8621575666842-4245489,","157.68"
"210","1575663245"," 18661575666844-3438256,","145.65"
"211","1575663246"," 12071575666844-48199,","168.32"
"212","1575663246"," 8721575666845-055865,","190.25"
"213","1575663246"," 14701575666844-6839042,","177.27"
"214","1575663248"," 5721575666846-968381,","147.54"
"215","1575663248"," 11721575666846-61269,","143.03"
"216","1575663248"," 2881575666847-1513052,","159.5"
"217","1575663249"," 15651575666848-2075887,","155.03"
"218","1575663250"," 4111575666849-1710215,","150.89"
"219","1575663250"," 15521575666849-1636214,","147.62"
"220","1575663251"," 18971575666850-3484318,","143.11"
"221","1575663251"," 4331575666850-1843672,","180.45"
"222","1575663253"," 14431575666851-7321634,","146.97"
"223","1575663253"," 18841575666852-419843,","160.13"
"224","1575663255"," 14341575666853-409332,","146.61"
"225","1575663255"," 9271575666853-8799496,","175.93"
"226","1575663255"," 4161575666854-038161,","368.07"
"227","1575663255"," 9091575666854-5521157,","175.99"
"228","1575663255"," 11491575666853-8207355,","155.69"
"229","1575663256"," 3521575666854-949795,","178.42"
"230","1575663257"," 16561575666855-5368853,","180.05"
"231","1575663258"," 17821575666856-9055343,","171.66"
"232","1575663260"," 11581575666858-5209398,","179.99"
"233","1575663260"," 2571575666859-1162598,","153.65"
"234","1575663260"," 3421575666859-1747823,","138.49"
"235","1575663261"," 3661575666859-3101382,","164.99"
"236","1575663261"," 15621575666859-9073505,","158.77"
"237","1575663261"," 5191575666859-8822894,","149.7"
"238","1575663262"," 17491575666860-5101378,","153.5"
"239","1575663262"," 14361575666860-765973,","177.64"
"240","1575663264"," 17691575666862-5910301,","148.07"
"241","1575663264"," 16481575666862-5714428,","150.67"
"242","1575663264"," 5411575666863-7422352,","162.19"
"243","1575663264"," 3561575666863-7421849,","147.19"
"244","1575663265"," 13161575666864-366379,","160.64"
"245","1575663266"," 3251575666865-476357,","180.48"
"246","1575663269"," 7221575666868-0524795,","200.84"
"247","1575663269"," 13631575666868-4110036,","169.44"
"248","1575663270"," 1361575666869-4262767,","160.02"
"249","1575663271"," 15071575666870-075973,","145.59"
"250","1575663271"," 4511575666870-2242956,","162.37"
"251","1575663271"," 2591575666870-4889688,","164.11"
"252","1575663273"," 6011575666871-512455,","171.85"
"253","1575663273"," 17521575666872-026152,","154.08"
"254","1575663274"," 11411575666873-0835578,","147.13"
"255","1575663274"," 5851575666872-812631,","152.01"
"256","1575663275"," 11351575666873-3202474,","168.82"
"257","1575663275"," 8721575666874-2269742,","148.39"
"258","1575663275"," 7641575666873-552432,","169.35"
"259","1575663278"," 13701575666876-8903246,","150.74"
"260","1575663278"," 11871575666877-1265526,","151.14"
"261","1575663279"," 16101575666877-6112237,","163.59"
"262","1575663281"," 19241575666880-0282826,","161.7"
"263","1575663283"," 2731575666881-6964824,","166.36"
"264","1575663284"," 4381575666882-8603718,","179.33"
"265","1575663286"," 17671575666884-7681966,","172.85"
"266","1575663287"," 11161575666885-7875988,","163.62"
"267","1575663287"," 1691575666886-1363811,","165.1"
"268","1575663287"," 4441575666886-7841556,","147.63"
"269","1575663288"," 3811575666887-456303,","142.54"
"270","1575663288"," 14961575666887-0470996,","155.87"
"271","1575663289"," 1151575666887-9480362,","150.06"
"272","1575663289"," 13691575666887-8495958,","187.99"
"273","1575663289"," 14421575666888-1655507,","169.79"
"274","1575663291"," 6801575666889-0482008,","142.39"
"275","1575663291"," 3671575666889-3593454,","162.47"
"276","1575663291"," 5241575666890-014599,","139.12"
"277","1575663293"," 1241575666890-9884493,","154.63"
"278","1575663293"," 15461575666891-778325,","151.93"
"279","1575663293"," 10371575666891-9178362,","147.05"
"280","1575663294"," 8471575666891-3981445,","185.06"
"281","1575663294"," 5691575666891-7501807,","151.89"
"282","1575663294"," 1131575666893-2361002,","176.41"
"283","1575663295"," 1791575666894-6799865,","149.65"
"284","1575663296"," 1611575666895-0899582,","171.77"
"285","1575663296"," 17891575666895-4223402,","154.13"
"286","1575663296"," 5701575666895-856503,","147.44"
"287","1575663297"," 5671575666896-149816,","156.24"
"288","1575663297"," 3551575666896-5563326,","141.7"
"289","1575663298"," 11575666896-810119,","153.57"
"290","1575663298"," 19411575666896-461158,","142.5"
"291","1575663298"," 13141575666896-5107946,","177.31"
"292","1575663299"," 711575666897-8404925,","168.72"
"293","1575663299"," 9881575666897-842563,","164.17"
"294","1575663299"," 6731575666898-4862332,","170.23"
"295","1575663302"," 15641575666900-6681244,","198.44"
"296","1575663302"," 15371575666900-8109696,","176.71"
"297","1575663302"," 7731575666901-700502,","142.24"
"298","1575663303"," 3061575666902-0803204,","154.4"
"299","1575663303"," 19261575666901-4111047,","147.57"
"300","1575663303"," 17921575666901-751069,","146.25"
"301","1575663304"," 17441575666902-0122108,","160.6"
"302","1575663304"," 3611575666903-7902312,","157.75"
"303","1575663305"," 12191575666903-8118248,","149.77"
"304","1575663305"," 5311575666904-6124434,","151.98"
"305","1575663306"," 15261575666905-2226427,","177.34"
"306","1575663307"," 5691575666906-09209,","170.73"
"307","1575663309"," 731575666908-3714907,","159.1"
"308","1575663310"," 4861575666909-0283904,","155.48"
"309","1575663310"," 14261575666909-1327305,","163.93"
"310","1575663311"," 13621575666910-2251408,","150.07"
"311","1575663313"," 19981575666912-3284476,","173.87"
"312","1575663314"," 2711575666913-3722234,","146.09"
"313","1575663316"," 11731575666914-8896687,","155.32"
"314","1575663317"," 10141575666915-551889,","164.19"
"315","1575663317"," 17811575666916-4121726,","159.44"
"316","1575663319"," 8451575666917-9282863,","158.58"
"317","1575663319"," 5961575666918-2553623,","159.79"
"318","1575663320"," 3051575666918-8929832,","163.61"
"319","1575663321"," 8001575666920-2541752,","176.22"
"320","1575663323"," 751575666922-356125,","174.33"
"321","1575663324"," 19101575666923-0156405,","149.59"
"322","1575663324"," 7681575666923-486871,","184.82"
"323","1575663325"," 6941575666924-028053,","155.3"
"324","1575663326"," 14571575666924-174634,","154.18"
"325","1575663326"," 11931575666924-8132443,","150.88"
"326","1575663326"," 7451575666925-620465,","151.81"
"327","1575663328"," 5561575666927-2881544,","179.39"
"328","1575663328"," 13651575666927-253841,","143.12"
"329","1575663329"," 4181575666927-910134,","145.51"
"330","1575663329"," 12051575666927-4159572,","153.62"
"331","1575663329"," 941575666928-4301186,","170.8"
"332","1575663329"," 5831575666928-4861112,","185.13"
"333","1575663329"," 4571575666928-716021,","171.81"
"334","1575663329"," 11131575666927-4296768,","370.02"
"335","1575663330"," 9611575666928-90617,","158.02"
"336","1575663330"," 16421575666928-8462489,","162.74"
"337","1575663330"," 9031575666929-5964754,","173.16"
"338","1575663330"," 13001575666928-977731,","149.73"
"339","1575663331"," 15921575666929-5438526,","151.9"
"340","1575663332"," 14411575666930-420805,","160.65"
"341","1575663332"," 16791575666930-679146,","159.04"
"342","1575663332"," 2371575666931-4018102,","149.3"
"343","1575663333"," 8871575666932-6807764,","150.49"
"344","1575663334"," 19761575666932-8086686,","154.61"
"345","1575663335"," 7321575666934-6045547,","147.57"
"346","1575663336"," 6481575666935-3359268,","147"
"347","1575663337"," 16391575666936-209892,","160.63"
"348","1575663338"," 18291575666936-4547398,","155.32"
"349","1575663338"," 2071575666937-3440697,","146.79"
"350","1575663339"," 9341575666938-5260959,","144.55"
"351","1575663340"," 10101575666938-4627929,","193.21"
"352","1575663340"," 2041575666939-1858218,","197.69"
"353","1575663341"," 3141575666940-067845,","160.62"
"354","1575663341"," 1751575666940-154227,","154.73"
"355","1575663342"," 19751575666940-8079064,","154.55"
"356","1575663343"," 9241575666942-2241275,","165.72"
"357","1575663343"," 16161575666942-1302087,","177.17"
"358","1575663344"," 10091575666943-2400556,","155.28"
"359","1575663345"," 6861575666943-9440486,","170.38"
"360","1575663345"," 18071575666944-209103,","142.7"
"361","1575663346"," 5601575666945-0219831,","159.88"
"362","1575663346"," 2391575666945-7095888,","166.65"
"363","1575663347"," 11651575666945-8720403,","160.66"
"364","1575663347"," 18471575666946-016164,","168.56"
"365","1575663348"," 12711575666946-03571,","158.9"
"366","1575663348"," 16241575666947-3371317,","155.03"
"367","1575663349"," 11391575666947-9398565,","176.38"
"368","1575663351"," 7061575666950-0099397,","150.89"
"369","1575663352"," 14171575666950-5257878,","159.63"
"370","1575663352"," 8531575666951-192023,","173.07"
"371","1575663353"," 19691575666952-0415814,","156.14"
"372","1575663354"," 16691575666952-157275,","165.72"
"373","1575663354"," 21575666953-8223011,","158.11"
"374","1575663354"," 7031575666953-8639643,","157.63"
"375","1575663355"," 11121575666954-0039458,","160.36"
"376","1575663355"," 5091575666954-5511785,","147.77"
"377","1575663356"," 12951575666954-9315903,","147.01"
"378","1575663357"," 16021575666955-5093246,","159.21"
"379","1575663357"," 16561575666955-2928054,","158.32"
"380","1575663357"," 6561575666956-6444633,","164.41"
"381","1575663358"," 4001575666957-3058515,","152.01"
"382","1575663358"," 19061575666957-3504112,","158.7"
"383","1575663359"," 15031575666958-4411395,","142.2"
"384","1575663360"," 681575666959-1501162,","148.97"
"385","1575663360"," 17651575666958-5831804,","165.76"
"386","1575663360"," 1491575666959-283802,","168.51"
"387","1575663361"," 441575666960-3717332,","175.07"
"388","1575663362"," 8231575666961-404466,","176.87"
"389","1575663362"," 12451575666961-324712,","153.87"
"390","1575663363"," 4441575666962-3778164,","155.24"
"391","1575663363"," 6901575666962-7061493,","156.27"
"392","1575663364"," 8631575666963-0798469,","158.29"
"393","1575663364"," 2291575666963-576106,","173.16"
"394","1575663364"," 14731575666963-263564,","170.41"
"395","1575663366"," 17671575666964-5638194,","164.85"
"396","1575663366"," 17031575666964-7080011,","162.39"
"397","1575663367"," 12801575666964-846632,","150.55"
"398","1575663367"," 2011575666966-1762044,","167.91"
"399","1575663368"," 10041575666967-3330276,","148.37"
"400","1575663369"," 10951575666967-4319847,","151.53"
"401","1575663369"," 5751575666968-2517562,","151.37"
"402","1575663369"," 7071575666968-2326002,","161.16"
"403","1575663369"," 14031575666967-5184693,","165.19"
"404","1575663370"," 14741575666967-5505996,","154.35"
"405","1575663370"," 19841575666967-6990023,","165.5"
"406","1575663370"," 7521575666969-3249905,","164.81"
"407","1575663371"," 14231575666968-438501,","149.91"
"408","1575663371"," 12111575666968-6198208,","172.99"
"409","1575663372"," 15041575666970-6522284,","146.97"
"410","1575663372"," 1521575666971-6041255,","153.13"
"411","1575663374"," 5621575666973-0858316,","144.41"
"412","1575663375"," 6401575666974-0719774,","150.72"
"413","1575663375"," 16731575666974-1786807,","157.24"
"414","1575663376"," 18271575666974-257781,","165.83"
"415","1575663377"," 7501575666976-600326,","143.97"
"416","1575663380"," 15711575666978-354312,","169.87"
"417","1575663380"," 17631575666978-3474145,","154.27"
"418","1575663380"," 14531575666978-5159543,","147.08"
"419","1575663381"," 3611575666980-4399672,","178.35"
"420","1575663381"," 17711575666980-0881932,","167.29"
"421","1575663382"," 171575666980-85629,","167.05"
"422","1575663383"," 1441575666981-9841287,","154.82"
"423","1575663383"," 10721575666981-8113093,","150.64"
"424","1575663383"," 4001575666982-2050192,","162.59"
"425","1575663384"," 5001575666983-5723262,","180.63"
"426","1575663384"," 13181575666983-3807611,","148.04"
"427","1575663385"," 19801575666983-4945714,","154.31"
"428","1575663386"," 9781575666984-9497318,","150.27"
"429","1575663386"," 6781575666985-2697194,","147.05"
"430","1575663387"," 8141575666986-08613,","164.08"
"431","1575663388"," 14121575666986-809765,","164.29"
"432","1575663388"," 17231575666987-0134609,","159.69"
"433","1575663389"," 6191575666987-8301284,","155.73"
"434","1575663389"," 841575666988-1608696,","146.34"
"435","1575663389"," 15641575666987-022564,","174.86"
"436","1575663390"," 18221575666989-0320241,","159.76"
"437","1575663390"," 7021575666989-7083702,","161.89"
"438","1575663391"," 19531575666989-3745928,","147.21"
"439","1575663392"," 6451575666991-0461202,","173.84"
"440","1575663392"," 3561575666991-6458097,","164.78"
"441","1575663393"," 19841575666992-1278534,","180.38"
"442","1575663396"," 4261575666995-2801247,","174.98"
"443","1575663396"," 15041575666995-32092,","163.83"
"444","1575663397"," 16311575666995-8347454,","144.72"
"445","1575663398"," 19221575666997-264147,","171.83"
"446","1575663398"," 9301575666997-708444,","175.41"
"447","1575663399"," 17181575666997-454744,","152.59"
"448","1575663399"," 5911575666998-770155,","177.13"
"449","1575663400"," 4251575666999-0761046,","147.92"
"450","1575663400"," 19421575666999-0303493,","158.44"
"451","1575663400"," 5221575666999-4247775,","193.65"
"452","1575663401"," 11411575666999-5480452,","152.16"
"453","1575663401"," 16421575666999-707366,","169.24"
"454","1575663401"," 7831575667000-4725018,","166.58"
"455","1575663402"," 9191575667001-2926335,","154.89"
"456","1575663402"," 15301575667001-0214,","143.62"
"457","1575663403"," 7481575667002-362047,","159.52"
"458","1575663405"," 7311575667004-2698405,","160.98"
"459","1575663406"," 15601575667004-8801465,","156.29"
"460","1575663406"," 1411575667005-5573266,","161.98"
"461","1575663407"," 15201575667005-9096308,","157.74"
"462","1575663407"," 1461575667006-4923265,","180.86"
"463","1575663409"," 1421575667008-852148,","159.43"
"464","1575663409"," 5141575667008-798132,","150.5"
"465","1575663410"," 13311575667008-9467247,","163.61"
"466","1575663412"," 5781575667011-374269,","173"
"467","1575663412"," 18071575667011-2721016,","168.22"
"468","1575663413"," 19441575667011-3416986,","172.21"
"469","1575663413"," 1411575667012-3285491,","149.53"
"470","1575663413"," 12241575667012-1366448,","144.59"
"471","1575663414"," 13671575667013-0379274,","163.63"
"472","1575663414"," 2911575667013-632334,","158.72"
"473","1575663416"," 3001575667015-3843617,","177.73"
"474","1575663416"," 12701575667015-2095788,","151.44"
"475","1575663417"," 12441575667015-2425458,","147.7"
"476","1575663417"," 2021575667016-136407,","160.46"
"477","1575663417"," 2821575667016-2545831,","170.1"
"478","1575663417"," 1151575667016-4925237,","162.39"
"479","1575663417"," 10671575667015-6434634,","162.79"
"480","1575663418"," 15291575667016-0928433,","164.95"
"481","1575663418"," 1851575667017-7120738,","150.49"
"482","1575663419"," 16511575667017-9014776,","146.48"
"483","1575663419"," 4281575667018-8443444,","154.1"
"484","1575663421"," 4401575667020-1442275,","149.89"
"485","1575663421"," 6481575667020-131559,","142.38"
"486","1575663421"," 16331575667020-1397839,","156.38"
"487","1575663424"," 14501575667022-5523958,","163.72"
"488","1575663424"," 18191575667023-0204198,","172.68"
"489","1575663425"," 18691575667023-5176783,","142.11"
"490","1575663425"," 6191575667024-304236,","151.4"
"491","1575663426"," 2491575667025-4858315,","161.18"
"492","1575663427"," 7451575667026-1160586,","159.35"
"493","1575663427"," 3991575667026-5498617,","162.71"
"494","1575663428"," 751575667027-1198285,","158.44"
"495","1575663430"," 8471575667029-025916,","163.83"
"496","1575663430"," 4511575667029-4178233,","147.12"
"497","1575663431"," 4921575667029-9739673,","154.26"
"498","1575663431"," 10521575667029-794762,","161.23"
"499","1575663431"," 5201575667030-4163637,","189.02"
"500","1575663431"," 17591575667030-365045,","159.72"
"501","1575663434"," 131575667033-8586102,","170.78"
"502","1575663435"," 571575667034-621915,","160.29"
"503","1575663435"," 1951575667034-7060716,","143.43"
"504","1575663436"," 10101575667034-2844956,","181.94"
"505","1575663436"," 1421575667035-0782738,","151.06"
"506","1575663436"," 18371575667034-8702123,","150.05"
"507","1575663437"," 12611575667036-4641132,","171.46"
"508","1575663439"," 11411575667038-2239187,","150.11"
"509","1575663440"," 5371575667038-9281118,","165.08"
"510","1575663440"," 16021575667038-2305615,","153.59"
"511","1575663440"," 1031575667039-5218766,","150"
"512","1575663440"," 2131575667039-8004138,","184.68"
"513","1575663444"," 16221575667043-2717326,","161.04"
"514","1575663444"," 3671575667043-675958,","168.42"
"515","1575663446"," 2651575667045-5283585,","156.14"
"516","1575663446"," 10571575667045-3121347,","168.06"
"517","1575663449"," 12701575667047-990214,","155.48"
"518","1575663450"," 2711575667049-2667134,","164.8"
"519","1575663451"," 10751575667048-65063,","178.58"
"520","1575663451"," 10091575667048-5435424,","163.91"
"521","1575663451"," 14381575667049-702835,","170.75"
"522","1575663452"," 5041575667050-8865595,","148.3"
"523","1575663452"," 171575667051-0221243,","143.37"
"524","1575663453"," 7581575667052-1085074,","146.59"
"525","1575663453"," 5811575667052-8458166,","151.74"
"526","1575663454"," 5761575667053-7559633,","165.86"
"527","1575663455"," 19791575667053-9546628,","160.51"
"528","1575663456"," 8421575667055-036316,","164.39"
"529","1575663456"," 7351575667055-5940962,","145.65"
"530","1575663457"," 19271575667055-0680068,","150.99"
"531","1575663457"," 891575667055-9161458,","171.42"
"532","1575663457"," 16811575667055-147875,","193.68"
"533","1575663458"," 4981575667057-0266838,","162.97"
"534","1575663459"," 16751575667057-106606,","177.14"
"535","1575663459"," 17791575667057-6475327,","171.83"
"536","1575663460"," 16281575667057-6591923,","164.5"
"537","1575663460"," 9421575667059-1359026,","159.28"
"538","1575663461"," 3641575667060-497898,","152.39"
"539","1575663462"," 1301575667061-1338499,","166.64"
"540","1575663462"," 3481575667061-2380562,","155.37"
"541","1575663462"," 16741575667060-9644845,","162.93"
"542","1575663463"," 10221575667061-3117635,","155.34"
