"","TS","Job_ID","Duration"
"138","1574416653"," 4571574420251-9943347,","492.73"
"139","1574416653"," 3661574420252-263754,","243.19"
"140","1574416653"," 881574420252-3238726,","248.03"
"141","1574416653"," 9261574420252-508183,","299.28"
"142","1574416653"," 2751574420252-7505736,","309.13"
"143","1574416654"," 6771574420253-164247,","235.1"
"144","1574416654"," 9551574420253-42996,","253.52"
"145","1574416654"," 681574420252-7266784,","449.7"
"146","1574416654"," 981574420253-6816843,","261.22"
"147","1574416654"," 6951574420253-9532,","288.93"
"148","1574416655"," 261574420254-101132,","270.34"
"149","1574416655"," 6981574420254-2952192,","259.33"
"150","1574416655"," 7661574420254-4967403,","263.39"
"151","1574416655"," 5411574420254-6433468,","242.95"
"152","1574416656"," 9701574420255-1644237,","255.2"
"153","1574416656"," 2231574420255-1732042,","239.28"
"154","1574416656"," 2491574420255-5240014,","290.31"
"155","1574416657"," 9701574420255-8692765,","256.33"
"156","1574416657"," 4801574420256-024543,","253.51"
"157","1574416657"," 4051574420256-5011754,","275.85"
"158","1574416657"," 1031574420256-6305866,","271.57"
"159","1574416657"," 191574420256-2560334,","244.73"
"160","1574416657"," 9411574420256-7304487,","279.52"
"161","1574416657"," 4191574420256-79439,","265.66"
"162","1574416657"," 9081574420256-983527,","231.63"
"163","1574416658"," 9901574420257-1310604,","259.79"
"164","1574416658"," 7021574420257-330381,","246.03"
"165","1574416658"," 7231574420257-5290468,","240.17"
"166","1574416658"," 2651574420257-570648,","228.25"
"167","1574416658"," 9351574420257-5605085,","263.83"
"168","1574416658"," 9961574420257-6042728,","239.08"
"169","1574416658"," 8781574420257-6910026,","252.32"
"170","1574416658"," 4761574420257-9757812,","238.33"
"171","1574416659"," 3241574420258-214698,","230.14"
"172","1574416659"," 10001574420258-2593927,","312.36"
"173","1574416659"," 7941574420258-373275,","230.18"
"174","1574416659"," 2381574420258-4062335,","252.06"
"175","1574416659"," 2431574420258-4659638,","293.14"
"176","1574416659"," 1801574420258-5593083,","260.68"
"177","1574416659"," 2371574420258-709816,","232.5"
"178","1574416659"," 3741574420259-0847297,","242.7"
"179","1574416660"," 7161574420258-4894333,","259.26"
"180","1574416660"," 5431574420259-2071571,","241.28"
"181","1574416660"," 7691574420259-2193398,","235.54"
"182","1574416660"," 6281574420259-2745585,","241.89"
"183","1574416660"," 9931574420259-51571,","266.91"
"184","1574416660"," 5791574420259-6544168,","234.21"
"185","1574416660"," 8411574420259-787113,","253.85"
"186","1574416661"," 131574420260-5222628,","240.58"
"187","1574416661"," 6531574420260-6617074,","256.81"
"188","1574416661"," 3571574420260-74145,","259.57"
"189","1574416661"," 6931574420260-911562,","246.17"
"190","1574416661"," 5481574420260-9216974,","244.98"
"191","1574416662"," 5461574420261-142333,","241.82"
"192","1574416662"," 3501574420261-1750066,","266.92"
"193","1574416662"," 1141574420261-0185142,","237.32"
"194","1574416662"," 1461574420261-3332126,","242.58"
"195","1574416662"," 7771574420260-9329684,","278.86"
"196","1574416662"," 5051574420261-5673282,","242.06"
"197","1574416662"," 6591574420261-643536,","265.41"
"198","1574416662"," 3261574420261-1634967,","241.43"
"199","1574416663"," 1291574420262-079131,","228.54"
"200","1574416663"," 361574420261-5751238,","245.3"
"201","1574416663"," 4001574420262-3725498,","320.11"
"202","1574416663"," 2131574420262-3832684,","251.71"
"203","1574416663"," 7001574420262-6121178,","239.18"
"204","1574416663"," 7201574420262-848219,","275.37"
"205","1574416663"," 2391574420262-86742,","273.48"
"206","1574416663"," 6921574420262-987059,","240.35"
"207","1574416664"," 8181574420263-3419387,","247.05"
"208","1574416664"," 2911574420263-459396,","261.45"
"209","1574416664"," 2241574420263-57554,","252.1"
"210","1574416664"," 7061574420263-6250012,","259.02"
"211","1574416665"," 7781574420264-2794445,","242.29"
"212","1574416665"," 2611574420264-3578885,","256.85"
"213","1574416665"," 81574420264-351365,","244.17"
"214","1574416665"," 6931574420263-5067868,","234.75"
"215","1574416665"," 2561574420264-4506426,","240.56"
"216","1574416665"," 5021574420264-4592621,","287.55"
"217","1574416665"," 431574420264-7317967,","265.07"
"218","1574416665"," 4351574420264-7271738,","245.93"
"219","1574416665"," 791574420264-8782415,","262.18"
"220","1574416665"," 9581574420264-9016957,","229.66"
