"","TS","Job_ID","Duration"
"158","1574086709"," 131574090308-9441974,","703.47"
"159","1574086711"," 691574090310-2464652,","1242.93"
"160","1574086712"," 951574090311-7963595,","725.25"
"161","1574086712"," 371574090311-8199952,","742.62"
"162","1574086713"," 151574090313-03457,","789.22"
"163","1574086715"," 731574090314-724191,","806.94"
"164","1574086715"," 961574090314-5306711,","1304.18"
"165","1574086717"," 611574090315-0694487,","2344.74"
"166","1574086716"," 491574090315-2094996,","983.94"
"167","1574086717"," 391574090316-4479198,","741.58"
"168","1574086719"," 311574090318-9241905,","728.8"
"169","1574086725"," 841574090324-580133,","724.54"
"170","1574086727"," 991574090326-55994,","722.34"
"171","1574086728"," 31574090327-386444,","1273.92"
"172","1574086730"," 741574090327-7561574,","2310.79"
"173","1574086728"," 141574090328-0779681,","791.28"
"174","1574086731"," 651574090331-188144,","749.85"
"175","1574086732"," 871574090331-6081703,","760.36"
"176","1574086734"," 631574090333-7399228,","736.08"
"177","1574086734"," 981574090333-8881788,","791.97"
"178","1574086734"," 351574090333-7739606,","1229.21"
"179","1574086736"," 21574090335-6001666,","734.22"
"180","1574086737"," 261574090337-2202377,","698.48"
"181","1574086739"," 91574090338-2761219,","716.8"
"182","1574086741"," 111574090338-4682527,","2380.65"
"183","1574086740"," 521574090339-5681944,","741.72"
"184","1574086740"," 191574090339-7717698,","708.87"
"185","1574086741"," 461574090340-300108,","712.92"
"186","1574086742"," 331574090341-244082,","763.47"
"187","1574086745"," 461574090344-0418675,","1321.35"
"188","1574086745"," 81574090344-6126735,","712.63"
"189","1574086745"," 101574090345-1166139,","718.33"
"190","1574086746"," 61574090345-5842104,","710.47"
"191","1574086747"," 581574090346-839982,","727.91"
"192","1574086747"," 851574090346-85596,","714.18"
"193","1574086751"," 701574090350-8231616,","1231.32"
"194","1574086757"," 561574090356-5561757,","752.65"
"195","1574086757"," 801574090356-623698,","736.63"
"196","1574086757"," 341574090357-1060565,","782.93"
"197","1574086759"," 411574090358-0119233,","924.22"
"198","1574086760"," 541574090358-938078,","690.69"
"199","1574086763"," 31574090360-9521625,","2644.12"
"200","1574086767"," 291574090366-828182,","730.56"
"201","1574086770"," 821574090369-7761714,","720.59"
"202","1574086773"," 591574090372-759359,","722.08"
"203","1574086775"," 441574090374-8581722,","734.36"
"204","1574086778"," 11574090377-5820568,","1196.25"
"205","1574086779"," 1001574090378-4639192,","769.47"
"206","1574086779"," 791574090378-5479782,","806.9"
"207","1574086779"," 171574090378-519919,","842.7"
"208","1574086780"," 411574090379-000186,","1301.14"
"209","1574086781"," 581574090380-1906843,","1286.14"
"210","1574086785"," 41574090384-7958982,","711.39"
"211","1574086785"," 471574090384-7999237,","778.46"
"212","1574086788"," 241574090387-8161569,","761.24"
"213","1574086788"," 421574090388-060169,","714.71"
"214","1574086788"," 971574090388-0642276,","718.6"
"215","1574086790"," 451574090389-932199,","706.69"
"216","1574086792"," 751574090391-5321476,","715.59"
"217","1574086793"," 181574090392-4119084,","714.16"
"218","1574086793"," 221574090392-891938,","732.89"
"219","1574086794"," 931574090393-2001956,","762.21"
"220","1574086797"," 301574090396-8481722,","743.89"
"221","1574086798"," 621574090397-2138681,","745.37"
"222","1574086798"," 881574090398-0641527,","692.93"
"223","1574086803"," 311574090401-85834,","1293.92"
"224","1574086807"," 681574090406-9121957,","979.53"
"225","1574086815"," 231574090414-7209425,","763.68"
"226","1574086815"," 351574090414-779067,","774.43"
"227","1574086815"," 21574090414-394607,","1303.72"
"228","1574086816"," 51574090414-8200023,","1328.58"
"229","1574086816"," 911574090414-8199677,","753.83"
"230","1574086816"," 501574090415-492153,","745.41"
"231","1574086816"," 901574090415-8359458,","784.62"
"232","1574086817"," 831574090416-5201492,","700.52"
"233","1574086819"," 671574090414-7790303,","2921.6"
"234","1574086817"," 511574090414-796009,","1491.49"
"235","1574086817"," 531574090417-2446268,","726.18"
"236","1574086818"," 721574090418-0750668,","745"
"237","1574086819"," 201574090418-7361648,","703.52"
"238","1574086823"," 891574090421-7404795,","737.08"
"239","1574086825"," 271574090421-7561555,","2626.85"
"240","1574086824"," 571574090422-947946,","768.47"
"241","1574086824"," 761574090422-947944,","812.96"
"242","1574086827"," 611574090423-6505432,","3670.76"
"243","1574086826"," 551574090425-9801116,","789.28"
"244","1574086828"," 661574090427-8198018,","715.28"
"245","1574086830"," 941574090429-9801483,","713.39"
"246","1574086831"," 211574090430-836108,","734.88"
"247","1574086831"," 431574090430-7978141,","1251.72"
"248","1574086832"," 401574090431-2369938,","744.08"
"249","1574086832"," 961574090431-968187,","700.32"
"250","1574086834"," 121574090433-7441516,","731.08"
"251","1574086835"," 71574090435-2081637,","722.56"
"252","1574086837"," 691574090437-0722096,","748.3"
"253","1574086838"," 641574090437-9441562,","744.33"
"254","1574086842"," 601574090441-8999257,","736.89"
"255","1574086842"," 321574090441-9959402,","717.08"
"256","1574086846"," 541574090444-9352746,","1259.34"
"257","1574086848"," 281574090448-0481796,","751.15"
"258","1574086848"," 781574090448-104175,","741.03"
"259","1574086848"," 161574090448-1059647,","713.73"
"260","1574086849"," 381574090448-5921633,","742.73"
"261","1574086849"," 861574090448-597801,","792.27"
"262","1574086850"," 711574090449-297848,","708.93"
"263","1574086850"," 481574090450-1919088,","754.58"
"264","1574086852"," 811574090451-9849863,","733.29"
"265","1574086852"," 701574090452-1132329,","731.69"
"266","1574086854"," 921574090454-025349,","765.47"
"267","1574086856"," 601574090455-5543563,","1207.25"
"268","1574086857"," 251574090456-2481484,","727.9"
"269","1574086857"," 771574090456-5001547,","740.71"
"270","1574086859"," 361574090459-1881597,","777.5"
"271","1574086860"," 131574090459-2293756,","756.8"
"272","1574086862"," 951574090461-9641702,","747.12"
"273","1574086862"," 371574090462-0721748,","748.96"
"274","1574086864"," 151574090463-3239915,","764.04"
"275","1574086865"," 731574090465-0080378,","770.82"
"276","1574086866"," 611574090465-280178,","744.45"
"277","1574086866"," 491574090465-4842017,","745.58"
"278","1574086867"," 391574090466-707931,","718.1"
"279","1574086869"," 11574090468-4864388,","1265.7"
"280","1574086869"," 311574090469-2000444,","742.24"
"281","1574086875"," 841574090474-8489778,","822.46"
"282","1574086877"," 991574090476-753986,","708.11"
"283","1574086880"," 741574090478-0057464,","2393.09"
"284","1574086879"," 141574090478-3548465,","777.58"
"285","1574086882"," 631574090480-786085,","1309.8"
"286","1574086882"," 651574090481-4701867,","767.24"
"287","1574086882"," 871574090481-892871,","745.26"
"288","1574086890"," 111574090488-7408366,","789.26"
"289","1574086890"," 631574090483-9979727,","759.9"
"290","1574086890"," 21574090485-877072,","768.28"
"291","1574086890"," 91574090488-5399187,","779.58"
"292","1574086890"," 261574090487-5041864,","773.69"
"293","1574086890"," 981574090484-1881857,","795.77"
"294","1574086890"," 521574090489-8480148,","765.73"
"295","1574086890"," 191574090490-064105,","739.09"
"296","1574086891"," 461574090490-5952811,","817.41"
"297","1574086892"," 331574090491-5400572,","732.96"
"298","1574086895"," 81574090494-882541,","742.28"
"299","1574086896"," 101574090495-400149,","727.68"
"300","1574086896"," 61574090495-85616,","714.55"
"301","1574086897"," 581574090496-997842,","717.46"
"302","1574086897"," 851574090497-0978317,","691.11"
"303","1574086907"," 561574090506-7793093,","744.67"
"304","1574086907"," 801574090506-8321536,","1243.32"
"305","1574086908"," 341574090507-3879316,","697.47"
"306","1574086909"," 411574090508-2665408,","725.22"
"307","1574086911"," 541574090510-352163,","704.52"
"308","1574086912"," 31574090511-2155583,","735.79"
"309","1574086912"," 831574090511-4200542,","1286.74"
"310","1574086914"," 271574090512-739235,","1480.68"
"311","1574086917"," 291574090517-1131554,","743"
"312","1574086921"," 821574090520-071694,","943.05"
"313","1574086923"," 591574090523-050031,","756.89"
"314","1574086925"," 441574090525-136165,","717.43"
"315","1574086928"," 11574090527-853857,","1238.61"
"316","1574086929"," 1001574090528-7161756,","691.78"
"317","1574086929"," 791574090528-7919958,","794.2"
"318","1574086929"," 171574090528-7675717,","797.14"
"319","1574086931"," 441574090529-9105678,","1628.05"
"320","1574086935"," 41574090534-9933424,","760.63"
"321","1574086935"," 471574090535-0641487,","721.72"
"322","1574086938"," 241574090538-088689,","726.71"
"323","1574086939"," 421574090538-3441994,","756.95"
"324","1574086939"," 971574090538-3760579,","798.52"
"325","1574086940"," 451574090540-2079103,","761.94"
"326","1574086942"," 751574090541-8199334,","718.54"
"327","1574086943"," 181574090542-6641533,","706.01"
"328","1574086943"," 221574090543-1801543,","781.11"
"329","1574086944"," 931574090543-4886422,","770.14"
"330","1574086946"," 221574090544-8934076,","1275.6"
"331","1574086950"," 881574090548-331753,","725.18"
"332","1574086950"," 621574090547-4933424,","761.95"
"333","1574086951"," 301574090547-124158,","1077"
"334","1574086958"," 681574090557-200024,","759.53"
