"","TS","Job_ID","Duration"
"5399","1574757425"," 8991574761024-463463,","751.62"
"5400","1574757425"," 6121574761024-7297406,","530.34"
"5401","1574757425"," 16021574761024-7473624,","534.83"
"5402","1574757425"," 7711574761024-8433483,","544.4"
"5403","1574757425"," 6411574761024-6195433,","758.54"
"5404","1574757425"," 9811574761024-9754314,","544.99"
"5405","1574757425"," 11211574761025-0437145,","501.33"
"5406","1574757425"," 10441574761025-1793218,","497.16"
"5407","1574757426"," 12171574761025-3033915,","498.98"
"5408","1574757426"," 621574761025-327694,","481.93"
"5409","1574757426"," 12111574761025-3194814,","528.54"
"5410","1574757426"," 19641574761025-3802035,","495.59"
"5411","1574757426"," 6991574761025-3878071,","495.03"
"5412","1574757426"," 6531574761025-4477475,","503.12"
"5413","1574757426"," 17791574761025-4952517,","488.54"
"5414","1574757426"," 3181574761025-4952772,","479.77"
"5415","1574757426"," 10341574761025-127711,","838.87"
"5416","1574757426"," 19891574761025-527265,","505.38"
"5417","1574757426"," 13001574761025-6117275,","484.4"
"5418","1574757426"," 3991574761025-5556002,","552.92"
"5419","1574757426"," 2901574761025-627458,","504.22"
"5420","1574757426"," 11511574761025-3728838,","765.11"
"5421","1574757426"," 10751574761025-9330301,","489.33"
"5422","1574757427"," 14461574761025-9834905,","421.235"
"5423","1574757426"," 5331574761026-0445464,","477.38"
"5424","1574757426"," 16591574761026-035435,","505.5"
"5425","1574757426"," 11361574761026-0752485,","490.51"
"5426","1574757426"," 14751574761026-067286,","540.92"
"5427","1574757426"," 4821574761026-0792549,","525.8"
"5428","1574757426"," 12141574761026-1313088,","494.9"
"5429","1574757426"," 4511574761026-2764287,","506.26"
"5430","1574757426"," 3851574761026-2674966,","487.44"
"5431","1574757426"," 10691574761026-286807,","472.03"
"5432","1574757427"," 11951574761026-0114713,","421.235"
"5433","1574757427"," 12481574761026-2834496,","489.63"
"5434","1574757427"," 6681574761026-6313553,","469.71"
"5435","1574757427"," 911574761026-591337,","527.15"
"5436","1574757427"," 17241574761026-5634823,","581.98"
"5437","1574757427"," 6601574761026-6365492,","501.2"
"5438","1574757427"," 10251574761026-6833127,","502.02"
"5439","1574757427"," 12641574761026-6953099,","489.69"
"5440","1574757427"," 2331574761026-7752173,","518.15"
"5441","1574757427"," 8881574761026-6713347,","719"
"5442","1574757427"," 11131574761026-8912878,","497.4"
"5443","1574757427"," 17971574761026-8832662,","521.81"
"5444","1574757427"," 11991574761026-9801285,","510.06"
"5445","1574757427"," 2971574761027-1114008,","472.76"
"5446","1574757427"," 10291574761027-0954092,","473.6"
"5447","1574757427"," 2031574761027-0914311,","516.47"
"5448","1574757427"," 13971574761026-7792578,","886.37"
"5449","1574757428"," 13071574761027-4730504,","513.13"
"5450","1574757428"," 9101574761027-4474702,","538.22"
"5451","1574757428"," 861574761027-527261,","569.61"
"5452","1574757428"," 18111574761027-4716358,","778.1"
"5453","1574757428"," 15671574761027-7434187,","496.89"
"5454","1574757428"," 17131574761027-844828,","483.59"
"5455","1574757428"," 19221574761026-8872652,","1489.8"
"5456","1574757428"," 1301574761027-8794746,","534.2"
"5457","1574757428"," 15441574761028-0593195,","506.58"
"5458","1574757428"," 10341574761027-995339,","839.11"
"5459","1574757428"," 1941574761028-2881498,","501.08"
"5460","1574757428"," 3141574761028-2632654,","513.69"
"5461","1574757429"," 5121574761027-907347,","884.33"
"5462","1574757429"," 18151574761028-4314964,","473.44"
"5463","1574757429"," 5001574761028-5360618,","479.76"
"5464","1574757429"," 14101574761028-1715949,","814.65"
"5465","1574757429"," 771574761028-2432694,","850.81"
"5466","1574757429"," 18191574761028-5881937,","521.26"
"5467","1574757429"," 11721574761028-5873694,","496.93"
"5468","1574757429"," 12501574761028-5942545,","563.7"
"5469","1574757429"," 4571574761028-6792734,","534.04"
"5470","1574757429"," 15591574761029-1114929,","507.65"
"5471","1574757429"," 7251574761029-2163656,","469.05"
"5472","1574757429"," 18701574761029-1992507,","506.05"
"5473","1574757429"," 8581574761029-2186992,","545.72"
"5474","1574757429"," 16151574761029-311276,","470.83"
"5475","1574757429"," 9001574761028-9793828,","876.88"
"5476","1574757430"," 12071574761029-375367,","529.69"
"5477","1574757430"," 6031574761029-4432802,","471.63"
"5478","1574757430"," 161574761029-4273179,","502.7"
"5479","1574757430"," 13981574761028-9155567,","929.82"
"5480","1574757430"," 10911574761029-3032718,","725.76"
"5481","1574757430"," 12001574761029-5192792,","509.19"
"5482","1574757430"," 9621574761029-7593,","530.38"
"5483","1574757430"," 12961574761029-8472304,","499.67"
"5484","1574757430"," 13171574761029-7713797,","568.58"
"5485","1574757430"," 12611574761029-647457,","783.83"
"5486","1574757430"," 1051574761030-191507,","470.62"
"5487","1574757431"," 19101574761030-3114705,","524.27"
"5488","1574757431"," 9611574761030-3274488,","527.69"
"5489","1574757431"," 17371574761030-4994743,","470.81"
"5490","1574757431"," 10701574761030-5086093,","491.85"
"5491","1574757431"," 13531574761030-1675472,","817.17"
"5492","1574757431"," 17631574761030-687364,","530.62"
"5493","1574757431"," 11251574761030-4875748,","731.77"
"5494","1574757431"," 5931574761030-8553665,","506.14"
"5495","1574757431"," 19051574761030-8687973,","515.6"
"5496","1574757431"," 361574761030-919476,","495.98"
"5497","1574757431"," 4551574761030-8873816,","530.7"
"5498","1574757431"," 16711574761030-8953655,","521.89"
"5499","1574757431"," 1201574761030-95923,","484.5"
"5500","1574757431"," 15501574761030-7273474,","728.54"
"5501","1574757431"," 7961574761030-5756323,","871.23"
"5502","1574757431"," 13021574761030-663507,","844.33"
"5503","1574757431"," 13521574761031-1022494,","497.54"
"5504","1574757431"," 10331574761031-0873208,","536.57"
"5505","1574757431"," 16141574761031-1552982,","487.23"
"5506","1574757431"," 12971574761031-1912668,","481.79"
"5507","1574757432"," 611574761031-063442,","845.77"
"5508","1574757432"," 4191574761030-9992287,","995.63"
"5509","1574757433"," 3721574761031-7154577,","482.05"
"5510","1574757432"," 2611574761031-5075147,","467.32"
"5511","1574757433"," 17651574761032-2194798,","492.32"
"5512","1574757433"," 17531574761031-6222334,","488.77"
"5513","1574757433"," 17961574761031-6155477,","478.31"
"5514","1574757433"," 16891574761031-6834202,","481.09"
"5515","1574757433"," 6541574761032-1594462,","507.67"
"5516","1574757433"," 14251574761032-2474792,","572.07"
"5517","1574757433"," 19881574761032-251494,","572.77"
"5518","1574757433"," 8631574761032-2755036,","585.24"
"5519","1574757433"," 1471574761032-475464,","500.52"
"5520","1574757433"," 13061574761032-267465,","523.74"
"5521","1574757433"," 17081574761032-591367,","479.58"
"5522","1574757433"," 1911574761032-4512932,","537.39"
"5523","1574757433"," 821574761032-2314432,","746.25"
"5524","1574757433"," 11061574761031-2273164,","748.96"
"5525","1574757433"," 9191574761032-7356377,","520.9"
"5526","1574757433"," 7121574761031-9876945,","847.05"
"5527","1574757433"," 18191574761031-9707894,","881.19"
"5528","1574757433"," 6021574761032-9675326,","507.56"
"5529","1574757433"," 6131574761033-0392807,","470.1"
"5530","1574757433"," 9061574761032-695695,","787.2"
"5531","1574757433"," 19121574761033-1272268,","487.12"
"5532","1574757433"," 16461574761033-1771488,","501.24"
"5533","1574757433"," 3001574761032-9315443,","752.77"
"5534","1574757433"," 8411574761033-2555141,","493.46"
"5535","1574757433"," 15651574761033-271516,","483.5"
"5536","1574757434"," 81574761033-439568,","499.24"
"5537","1574757434"," 11521574761033-479315,","483.69"
