"","TS","Job_ID","Duration"
"285","1575663564"," 10031575667158-16396,","4008.41"
"286","1575663564"," 16251575667152-3585477,","11024.06"
"287","1575663566"," 2201575667158-1111364,","7250.91"
"288","1575663572"," 15961575667154-4146676,","14563.75"
"289","1575663574"," 3251575667161-392026,","11240.65"
"290","1575663575"," 6911575667167-2657988,","7148.73"
"291","1575663578"," 3851575667168-3419178,","8791.68"
"292","1575663579"," 6331575667171-4338987,","6340.8"
"293","1575663581"," 4181575667171-0978277,","8587.05"
"294","1575663581"," 17921575667169-6119647,","10750.48"
"295","1575663586"," 15481575667178-5083952,","6649.44"
"296","1575663587"," 2761575667175-6712332,","10525.53"
"297","1575663587"," 3191575667178-1610181,","8162.61"
"298","1575663590"," 801575667182-9401596,","6313.94"
"299","1575663596"," 10191575667187-6068099,","7205.01"
"300","1575663596"," 11501575667185-6038601,","9768.77"
"301","1575663597"," 17781575667187-3424928,","8034.28"
